Topic,Count,Name,Representation,Representative_Docs
62,1086,62_action_video_recognition_temporal,"['action', 'video', 'recognition', 'temporal', 'human', 'activity', 'gesture', 'dataset', 'skeleton', 'frame']","['long term temporal convolution action recognition typical human action second exhibit characteristic spatio temporal structure recent method attempt capture structure learn action representation convolutional neural network representation typically learn level video frame fail model action temporal extent work learn video representation neural network long term temporal convolution ltc demonstrate ltc cnn model increase temporal extent improve accuracy action recognition study impact different low level representation raw value video pixel optical flow vector field demonstrate importance high quality optical flow estimation learn accurate action model report state art result challenging benchmark human action recognition', 'temporal segment network good practice deep action recognition deep convolutional network achieve great success visual recognition image action recognition video advantage traditional method evident paper aim discover principle design effective convnet architecture action recognition video learn model give limited training sample contribution temporal segment network tsn novel framework video base action recognition base idea long range temporal structure modeling combine sparse temporal sampling strategy video level supervision enable efficient effective learning action video contribution study series good practice learn convnet video datum help temporal segment network approach obtain state art performance dataset visualize learn convnet model qualitatively demonstrate effectiveness temporal segment network propose good practice', 'action recognition image base cnn feature human action consist complex temporal composition simple action action recognition task usually rely complex handcraft structure feature represent human action model convolutional neural net cnn show powerful tool eliminate need design handcraft feature usually output layer cnn layer classification layer generic feature image paper feature se good performance task action recognition network train image present feature structure feature capture temporal variation video represent temporal component need capture motion information introduce hierarchical structure hierarchical model enable capture sub action complex action high level hierarchy represent coarse capture action sequence low level represent fine action element furthermore introduce method extract key frame binary coding frame video help improve performance hierarchical model experiment method action dataset method achieve superior result compare state art method']"
63,1080,63_gan_generative_style_adversarial,"['gan', 'generative', 'style', 'adversarial', 'image', 'discriminator', 'generator', 'latent', 'training', 'vae']","['geometry score method compare generative adversarial network big challenge research generative adversarial network gan assess quality generate sample detect level mode collapse work construct novel measure performance gan compare geometrical property underlie datum manifold generate provide qualitative quantitative mean evaluation algorithm apply dataset arbitrary nature limit visual datum test obtain metric real life model dataset demonstrate method provide new insight property gan', 'generative adversarial network decoder encoder output noise recent year research image generation method develop fast auto encode variational baye method vaes propose use variational inference learn latent space image database generate image decoder generative adversarial network gan come promising framework use adversarial training improve generative ability generator generate picture gan generally blurry deep convolutional generative adversarial network dcgans propose leverage quality generate image input noise vector randomly sample gaussian distribution generator map normal distribution image make dcgan unable reflect inherent structure training datum paper propose novel deep model call generative adversarial network decoder encoder output noise de gan take advantage adversarial training variational bayesain inference improve performance image generation de gan use pre train decoder encoder architecture map random gaussian noise vector informative one pass generator adversarial network decoder encoder architecture train image generator output vector carry intrinsic distribution information original image loss function de gan different gan dcgan hidden space loss function add adversarial loss function enhance robustness model extensive empirical result de gan accelerate convergence adversarial training process improve quality generate image', 'theoretical property gan generative adversarial network gan class generative algorithm show produce state art sample especially domain image creation fundamental principle gan approximate unknown distribution give datum set optimize objective function adversarial game family generator family discriminator paper offer well theoretical understanding gan analyze mathematical statistical property study deep connection adversarial principle underlie gan jensen shannon divergence optimality characteristic problem analysis role discriminator family approximation argument provide addition take statistical point view study large sample property estimate distribution prove particular central limit theorem result illustrate simulated example']"
64,1063,64_blockchain_bitcoin_transaction_ledger,"['blockchain', 'bitcoin', 'transaction', 'ledger', 'consensus', 'protocol', 'contract', 'smart', 'ethereum', 'security']","['untangle blockchain data processing view blockchain system blockchain technology gain massive momentum year blockchain distribute ledger enable party fully trust maintain set global state party agree existence value history state technology landscape expand rapidly important challenging firm grasp core technology offer especially respect datum processing capability paper survey state art focus private blockchain party authenticate analyze production research system dimension distribute ledger cryptography consensus protocol smart contract present blockbench benchmarke framework understand performance private blockchain datum processing workload conduct comprehensive evaluation major blockchain system base blockbench ethereum parity hyperledger fabric result demonstrate trade off design space big performance gap blockchain database system draw design principle database system discuss research direction bring blockchain performance close realm database', 'blockchain technology internet thing research issue challenge paper present comprehensive survey exist blockchain protocol internet thing iot network start describe blockchain summarize exist survey deal blockchain technology provide overview application domain blockchain technology iot internet vehicle internet energy internet cloud fog computing etc provide classification threat model consider blockchain protocol iot network main category identity base attack manipulation base attack cryptanalytic attack reputation base attack service base attack addition provide taxonomy comparison state art method secure privacy preserve blockchain technology respect blockchain model specific security goal performance limitation computation complexity communication overhead base current survey highlight open research challenge discuss possible future research direction blockchain technology iot', 'development blockchain technology blockchain technology successful bitcoin network enable ledger decentralized secure limit bitcoin control party government corporation bank technology capture number industry include cryptocurrency infrastructure hardware financial technology blockchain public ledger verify transaction peer peer system maintain trade bitcoin spending central authority transaction distribute bitcoin achieve high blockchain base performance privacy security global issue desire overcome claim significant challenge blockchain application paper provide introduction blockchain process technology way outline blockchain type addition recent advance challenge real economy integration current situation technology list']"
65,1056,65_dwarf_eclipse_binary_star,"['dwarf', 'eclipse', 'binary', 'star', 'period', 'pulsation', 'white', 'brown', 'companion', 'mass']","['double line m dwarf eclipse binary system eclipse binary instrumental understanding fundamental stellar parameter arrival ultra wide camera large area photometric monitoring program numerous eclipse binary system report photometrically expensive effort follow spectroscopically basic property remain unexplored paper exploit eclipse binary light curve deliver sky catalina sky survey tandem single shot spectroscopic survey sdss identify double line m dwarf eclipse binary system faint mag obtain follow radial velocity measurement gemini multi object spectrograph onboard gemini north telescope provide spectral resolution enable determine mass radius stellar component jointly fit light curve good fit result indicate component m dwarf primary component secondary component high resolution spectroscopic observation future help pin stellar parameter provide insight stellar model low mass regime shed light internal structure close low mass object inflation mechanism', 'eblm project physical property fully convective low mass star measurement physical property star low end main sequence scarce context report mass radius surface gravity low mass star eclipse binary system orbital period order day object probe stellar mass radius relation fully convective regime hydrogen burn mass limit star detect wasp survey transit extra solar planet low mass eclipse companion orbit massive g type host star use eclipse observation host star trappist leonhard euler speculoo telescope radial velocity host star coralie spectrograph determine physical property low mass companion companion surface gravity derive eclipse orbital parameter system spectroscopic measurement host star effective temperature metallicity infer host star mass age stellar evolution model mass radius low mass companion derive eclipse orbital parameter system object compare stellar evolution model low mass star test effect stellar metallicity orbital period radius low mass star close binary system measurement good agreement stellar model inflation radius low mass star respect model prediction limit fully convective regime sample object indicate scaling radius low mass star host star metallicity correlation stellar radius orbital period binary system determine combine analysis comparable object literature consistent result', 'white dwarf ultrashort binary detach eclipse likely substellar companion detect datum extended kepler mission campaign identify eclipse binary contain white dwarf cool companion extremely short orbital period min sdss epic min sdss epic despite short period system detach small low mass companion case brown dwarf case brown dwarf low mass star present follow photometry spectroscopy binary phase resolve spectroscopy bright system use datum place preliminary estimate physical binary parameter sdss compose helium core white dwarf totally eclipse brown dwarf companion sdss compose white dwarf partially eclipse companion mass case sdss look combine constraint common envelope evolution brown dwarf model system compatible similar constraint post common envelope binary give current parameter uncertainty potential future refinement']"
66,1056,66_segmentation_object_semantic_instance,"['segmentation', 'object', 'semantic', 'instance', 'detection', 'pascal', 'voc', 'mask', 'pixel', 'image']","['pseudo mask augment object detection work present novel effective framework facilitate object detection instance level segmentation information supervise bounding box annotation start joint object detection instance segmentation network propose recursively estimate pseudo ground truth object mask instance level object segmentation network training enhance detection network segmentation feedback pseudo ground truth mask network parameter optimize alternatively mutually benefit obtain promising pseudo mask iteration embed graphical inference incorporate low level image appearance consistency bounding box annotation refine segmentation mask predict segmentation network approach progressively improve object detection performance incorporate detailed pixel wise information learn weakly supervise segmentation network extensive evaluation detection task pascal voc verifie propose approach effective', 'multi evidence filtering fusion multi label classification object detection semantic segmentation base weakly supervised learning supervise object detection semantic segmentation require object pixel level annotation exist image level label challenge weakly supervise algorithm achieve accurate prediction accuracy achieve weakly supervised algorithm significantly low fully supervise counterpart paper propose novel weakly supervise curriculum learn pipeline multi label object recognition detection semantic segmentation pipeline obtain intermediate object localization pixel labeling result training image use result train task specific deep network fully supervise manner entire process consist stage include object localization training image filtering fuse object instance pixel labeling training image task specific network training obtain clean object instance training image propose novel algorithm filtering fuse classify object instance collect multiple solution mechanism algorithm incorporate metric learning density base clustering filter detect object instance experiment weakly supervise pipeline achieve state art result multi label image classification weakly supervise object detection competitive result weakly supervise semantic segmentation ms coco pascal voc pascal voc', 'coarse fine semantic segmentation image level label deep neural network base semantic segmentation generally require large scale cost extensive annotation training obtain well performance avoid pixel wise segmentation annotation need method recently researcher attempt use object level label bound box image level label image category paper propose novel recursive coarse fine semantic segmentation framework base image level category label image initial coarse mask generate convolutional neural network base unsupervised foreground segmentation model enhance graph model enhance coarse mask feed fully convolutional neural network recursively refine unlike exist image level label base semantic segmentation method require label category image contain multiple type object framework need label image handle image contain multi category object train imagenet framework achieve comparable performance pascal voc dataset image level label base state art semantic segmentation furthermore framework easily extend foreground object segmentation task achieve comparable performance state art supervise method internet object dataset']"
67,1039,67_blazar_gamma_ray_lat,"['blazar', 'gamma', 'ray', 'lat', 'jet', 'bl', 'emission', 'vhe', 'source', 'radio']","['broad band property intermediate synchrotron peak bl lac radio vhe gamma ray magic telescope observe july flare activity high energy gamma ray observe fermi lat analyse magic datum characterise high energy vhe gamma ray emission belong subclass intermediate synchrotron peak isp bl lac object study multi frequency emission order investigate source classification finally compare source long term behaviour vhe gamma ray emit tev blazar perform temporal spectral analysis datum centre magic interval observation mjd long term radio optical datum investigate discrete correlation function redshift source estimate optical host galaxy imaging vhe gamma ray absorption quasi simultaneous multi frequency spectral energy distribution se model conventional zone synchrotron self compton ssc model magic observation result detection source significance level vhe gamma ray emission variable daily time scale vhe gamma ray luminosity source low average tev bl lac optical polarization long term optical radio behaviour source different general population tev blazar finding agree classification source isp bl lac object estimate source redshift z ssc parameter describe se typical blazar', 'active galactic nucleus gamma ray energy active galactic nucleus copious extragalactic emitter mev gev tev gamma ray phenomenon link presence relativistic jet power super massive black hole center host galaxy gamma ray emit active galactic nucleus know gev energy tev energy call blazar standard blazar paradigm feature jet relativistic magnetize plasma eject neighborhood spin accrete super massive black hole close observer direction class blazar distinguish observation flat spectrum radio quasar class fsrq characterize strong external radiation field emission broad optical line dust tori bl lac class member bl lacertae correspond weak advection dominate flow gamma ray spectra dominate inverse compton effect synchrotron photon paradigm successful model broadband spectral energy distribution blazar fundamental issue remain include role hadronic process rapid variability bl lac object synchrotron spectrum peak uv x ray frequency class gamma ray emit radio galaxy think misaligned counterpart blazar emerge result fermi large area telescope ground base cherenkov telescope blazar misaligned ounterpart mev extragalactic gamma ray background egb uspected source ultra high energy cosmic ray future cherenkov telescope array synergy fermi large area telescope wide range telescope space ground write chapter blazar physics', 'explore connection radio gev tev gamma ray emission agn sample fermi large area telescope lat reveal blazar represent extreme radio loud active galactic nucleus agn population dominate census gamma ray sky significant correlation find radio gamma ray emission gev energy range possible connection radio high energy vhe tev emission remain elusive owe lack homogeneous coverage vhe sky main goal work quantify assess significance possible connection radio emission parsec scale measure long baseline interferometry vlbi gev tev gamma ray emission blazar central issue understand blazar physics emission process investigate radio vlbi high energy gamma ray emission large unbiased agn sample extract second fermi lat catalog hard gamma ray source detect gev gev comparison perform correlation analysis gev gamma ray energy flux provide fermi lat source catalog find correlation strength significance depend gamma ray energy range different behavior blazar sub class overall radio gamma ray emission gev turn uncorrelated sample blazar sub class exception high synchrotron peak hsp object strong significant correlation contrary gev gamma ray energy consider strong significant correlation find blazar sample blazar sub class interpret explain correlation behavior framework blazar spectral energy distribution property']"
68,1033,68_algebra_cuntz_algebras_banach,"['algebra', 'cuntz', 'algebras', 'banach', 'unital', 'amenability', 'von', 'product', 'amenable', 'neumann']","['representation algebra nontrivial locally compact group consider banach algebra group algebra banach algebra operator algebra generally banach algebra represent following hold abelian b result interpret follow p theory group incomparable trivial case equivalent application distinct p cross product topological dynamical system isomorphic order prove study follow relevant aspect product existence approximate identity duality respect existence canonical isometric map group algebra multipli algebra', 'generalize module extension banach algebras derivation weak amenability let banach algebra let algebraic banach sum equip multiplication x banach algebra denote call generalized module extension banach algebra module extension algebra lau product direct sum banach algebra main example satisfy framework characterize structure value derivation investigate amenability algebra apply result technique proof present old result simple direct proof', 'zero lie product determine banach algebras banach algebra say zero lie product determine continuous bilinear functional property commute form paper general remark class algebra second consider amenable banach algebras group algebras amenable locally compact group zero lie product determine']"
69,1025,69_code_cyclic_dual_weight,"['code', 'cyclic', 'dual', 'weight', 'lcd', 'reed', 'mds', 'length', 'construction', 'linear']","['characterization code prove class code exactly class code automorphism group order characterization example known code perfect code nontrivial structure exhibit example code state duality code duality code finally prove class code strictly contain class code', 'cyclic code paper study cyclic code code identify relatively prime define cyclic code certain length define distance codeword minimum distance code relate binary code generalized gray map define dual code dual cyclic code cyclic polynomial definition cyclic code certain length determine structure code derive minimal spanning set determine total number codeword code finally illustrative example cyclic code', 'new quantum code matrix product code paper matrix product code class new quantum code obtain well parameter previous quantum code available']"
70,1011,70_zeta_riemann_sum_identity,"['zeta', 'riemann', 'sum', 'identity', 'ramanujan', 'bernoulli', 'series', 'formula', 'function', 'fibonacci']","['structural identity generalized multiple zeta value avalanche recent research multiple zeta value propose divide identity multiple zeta value structural specific type structural identity valid generalized multiple zeta function systematically investigate symmetric function specific identity valid specific zeta function conjunction structural identity find closed form multiple zeta value allow interpret generalized multiple zeta value moment random variable characterize certain case evaluate certain multiple bessel zeta value multiple hurwitz zeta value', 'sum formula multiple zeta function sum formula know relation field multiple zeta value paper present generalization euler zagi multiple zeta function', 'closed form formula riemann zeta function eta function non zero give complex number sum power complex function disprove riemann hypothesis explicit identity sum power complex function present closed form formula riemann zeta function produce give non zero complex number closed form formula show riemann zeta function unique solution give non zero complex number mean riemann zeta function entirely divergent infinitely zero riemann zeta function produce unfortunately zero give non zero value riemann zeta function zero zero riemann hypothesis present paper discuss eta riemann zeta function exactly behavior riemann zeta function']"
71,1002,71_cloud_molecular_core_molecule,"['cloud', 'molecular', 'core', 'molecule', 'protostar', 'ice', 'gas', 'interstellar', 'abundance', 'specie']","['chemical segregation hot core disk candidate investigation alma study high mass star formation hot core empirically define stage chemically rich emission detect massive yso unknown physical origin emission disk inner envelope outflow cavity wall hot core stage common massive star investigate chemical hot molecular core determine physical chemical structure use high spectral spatial resolution cycle alma observation determine stage fit formation sequence high mass star observe hot core ghz analyze spectra map continuum peak separate au continuum peak possible line identification ghz spectral window molecular emission line determined column density temperature specie assume local thermodynamic equilibrium compare spectra peak find distinct chemical composition express different transition contain sulfur bear organic inorganic specie nitrogen bear specie strong source o s n bear specie especially cn bond clearly detect d h ratio respectively weak undetecte deuterated specie detect similar molecular abundance find specie find co spatial emission hnco source indicate strong chemical link specie chemical segregation n bear organic specie suggest presence multiple protostar surround disk torus', 'molecular gas environment km cloud central molecular zone recently report population protostellar candidate km cloud central molecular zone milky way trace maser gravitationally bind dense core paper report high angular resolution molecular line study environment star formation cloud map molecular line transition continuum mm obtain submillimeter array inversion line cm continuum observe karl jansky large array interferometric observation complement single dish datum find hnco line usually shock tracer well correlate spatially compact dust emission dense core detect line line enhancement intensity respect sio intensity compact dust emission suggest presence slow shock hot core region find gas temperature k pc scale base radex modelling line strong correlation temperature linewidth maser luminosity find high angular resolution map notice candidate shock heated region offset dense core signature localized heating protostar dense core finding suggest pc scale cloud star formation strong turbulence affect chemistry temperature molecular gas', 'detection hot molecular core large magellanic cloud alma report detection hot molecular core outside galaxy base radio observation alma high mass young stellar object yso nearby low metallicity galaxy large magellanic cloud lmc molecular emission line co sio detect compact region pc associate high mass yso temperature molecular gas estimate high k base rotation diagram analysis line compact source size warm gas temperature high density rich molecular line high mass protostar suggest associate hot molecular core find molecular abundance lmc hot core significantly different galactic hot core abundance hnco remarkably low compare galactic hot core order magnitude suggest abundance characterize deficiency molecule formation require hydrogenation co grain surface contrast show high abundance despite notably low abundance nitrogen lmc multitude isotopologue line detection imply key molecular tracer hot core chemistry metal poor environment furthermore find molecular outflow hot core second detection extragalactic protostellar outflow paper discuss physical chemical characteristic hot molecular core low metallicity environment']"
72,1001,72_neural_relu_activation_network,"['neural', 'relu', 'activation', 'network', 'deep', 'layer', 'training', 'dropout', 'normalization', 'initialization']","['stochastic gradient descent optimize parameterize deep relu network study problem train deep neural network rectified linear unit relu activation function gradient descent stochastic gradient descent particular study binary classification problem broad family loss function proper random weight initialization gradient descent stochastic gradient descent find global minima training loss parameterize deep relu network mild assumption training datum key idea proof gaussian random initialization follow stochastic gradient descent produce sequence iterate stay inside small perturbation region center initial weight empirical loss function deep relu network enjoy nice local curvature property ensure global convergence stochastic gradient descent theoretical result shed light understand optimization deep learning pave way study optimization dynamic train modern deep neural network', 'learn hide layer relu network gradient descent study problem learn hide layer neural network rectified linear unit relu activation function input sample standard gaussian distribution output generate noisy teacher network analyze performance gradient descent train kind neural network base empirical risk minimization provide algorithm dependent guarantee particular prove tensor initialization follow gradient descent converge ground truth parameter linear rate statistical error good knowledge work characterize recovery guarantee practical learning hide layer relu network multiple neuron numerical experiment verify theoretical finding', 'convergence theory deep learning parameterization deep neural network dnn demonstrate dominate performance field alexnet network practice go wide deep theoretical long line work focus training neural network hide layer theory multi layer network remain largely unsettled work prove stochastic gradient descent sgd find training objective dnn assumption input non degenerate network parameterized mean network width sufficiently large number layer number sample key technique derive sufficiently large neighborhood random initialization optimization landscape convex semi smooth relu activation imply equivalence parameterize neural network neural tangent kernel ntk finite polynomial width setting concrete example start randomly initialize weight prove sgd attain training accuracy classification task minimize regression loss linear convergence speed run time polynomial n theory apply widely non smooth relu activation smooth possibly non convex loss function term network architecture theory apply fully connect neural network convolutional neural network cnn residual neural network resnet']"
73,990,73_photon_optomechanical_mechanical_cavity,"['photon', 'optomechanical', 'mechanical', 'cavity', 'entanglement', 'squeeze', 'quantum', 'mode', 'entangle', 'optical']","['enhancement photon optomechanical effect cross kerr nonlinearity photon optomechanical effect important physical evidence understand radiation pressure interaction photon mechanical oscillation wide potential application modern quantum technology study photon optomechanical effect include photon blockade generation cat state assistance cross kerr interaction inherent interaction accompany optomechanical coupling generalized optomechanical system exactly diagonalize generalized optomechanical hamiltonian calculate unitary evolution operator find physical mechanism enhancement photon blockade single photon mechanical displacement quantum property generalized optomechanical system study investigate second order correlation function cavity field calculate wign function probability distribution rotate quadrature operator mechanical mode study influence dissipation photon optomechanical effect', 'optomechanical bell test photon laser beam drive upper motional sideband optomechanical cavity decay photon phonon pair mean optomechanical parametric process phononic state subsequently map photonic state excite low sideband create photon photon pair optomechanical system demonstrate pair violate bell inequality measure photon counting technique precede small displacement operation phase space result detect non local light mechanical correlation open way device independent quantum optomechanic non classical light mechanical correlation certify assumption state structure measurement device', 'control photon transport single photon weak couple regime cavity optomechanic study photon statistic property photon transport optomechanical system optomechanical cavity couple cavity analytically derive photon current term zero time delay order correlation function photon blockade achieve single photon strong couple regime single photon weak couple regime nonlinear interact multipath interference furthermore system apply quantum optical diode single photon source quantum optical capacitor show photon transport controlling device base photon antibunching require stringent single photon strong coupling condition result provide promising platform coherent manipulation optomechanic potential application quantum information processing quantum circuit realization']"
74,987,74_hardy_operator_boundedness_commutator,"['hardy', 'operator', 'boundedness', 'commutator', 'morrey', 'space', 'inequality', 'zygmund', 'maximal', 'weight']","['boundedness commutator hardy space metric measure space non homogeneous type let metric measure space satisfy call upper doubling condition geometrically doubling condition let zygmund operator kernel satisfy size condition type condition regularized bmo space discrete coefficient paper author establish boundedness commutator generate atomic hardy space discrete coefficient weak lebesgue space boundedness commutator generate generalized fractional integral function present interpolation theorem sublinear operator author commutator bound', 'note boundedness hardy littlewood maximal operator morrey space paper prove hardy littlewood maximal operator bound morrey space radial decrease function', 'weak hardy type space associate ball quasi banach function space decomposition application boundedness zygmund operator let ball quasi banach function space article author introduce weak hardy type space associate radial maximal function assume power hardy littlewood maximal operator satisfy fefferman stein vector value maximal inequality bound weak ball quasi banach function space associate space author establish real variable characterization respectively term maximal function atom molecule application author obtain boundedness zygmund operator hardy space include critical case result wide application particularly morrey space mixed norm lebesgue space orlicz slice space ball quasi banach function space quasi banach function space result new generality application result predictable']"
75,952,75_ising_ise_glass_critical,"['ising', 'ise', 'glass', 'critical', 'spin', 'replica', 'temperature', 'exponent', 'transition', 'random']","['hobbyhorse magnetic system ising model purpose article present detailed numerical study second order phase transition ising model importance correctly present elementary theory phase transition computational algorithm finite size scale technique result important understanding ising model second order phase transition markov chain monte carlo simulation perform different lattice size periodic boundary condition energy magnetization specific heat magnetic susceptibility correlation function calculate critical exponent determine finite size scaling technique importance correlation length relevant parameter phase transition emphasize', 'interface free energy exponent dimensional ising spin glass long range interaction droplet broken replica symmetry region dimensional ising spin glass model power law long range interaction useful proxy model study spin glass high space dimension find dimension spin glass state change have break replica symmetry droplet behavior end calculate exponent describe difference free energy periodic antiperiodic boundary condition numerical work support assumption calculation determine behavior interface free energy exponent power law interaction numerical result interface free energy exponent badly affect finite size problem', 'review recent development random field ising model lot progress recently understanding random field ise model thank large scale numerical simulation particular show contrary previous statement critical exponent different probability distribution random field diluted antiferromagnet field critical universality perturbative renormalization group prediction hold validity regime perturbation theory notably dimensional reduction restore dimension exponent random field ising model dimension pure ising ferromagnet dimension']"
76,950,76_detector_scintillator_xenon_scintillation,"['detector', 'scintillator', 'xenon', 'scintillation', 'liquid', 'wimp', 'background', 'argon', 'neutrinoless', 'beta']","['mix position sensitive dual phase liquid xenon detector need precise characterization dual phase xenon detector grow technology mature state high efficacy rare event search michigan xenon detector construct study microphysic particle interaction liquid xenon large energy range effort probe aspect radiation detection liquid xenon report design performance small position sensitive dual phase liquid xenon time projection chamber high light yield pe kev zero field long electron lifetime excellent energy resolution e kev gamma ray drift field v cm liquid xenon time projection chamber high energy resolution find application dark matter direct detection search neutrinoless double beta decay experiment application', 'direct dark matter search xmass search dark matter underground single phase liquid xenon detector conduct kamioka observatory japan particularly weakly interact massive particle wimp live day datum fiducial volume contain kg liquid xenon center detector event rate fiducial volume data reduction signal efficiency remain event consistent background evaluation mis reconstruct event originate copper plate line detector inner surface obtain upper limit spin independent wimp nucleon cross section wimp mass gev confidence level stringent limit result single phase liquid xenon detector', 'long term operation detector darkside stag experimental project base radiopure argon aim direct dark matter detection detector currently operate underground gran sasso national laboratory detector dual phase kg liquid argon time projection chamber readout cryogenic pmts hamamatsu surround active liquid scintillator veto contain water cherenkov detector act muon veto operate continuously atmospheric argon subsequently fill argon underground source allow reduction isotope factor feature detector describe long term operation stability report performance scintillation light detection discuss result dark matter search obtain detector briefly report']"
77,949,77_translation_nmt_machine_english,"['translation', 'nmt', 'machine', 'english', 'language', 'bleu', 'sentence', 'neural', 'word', 'mt']","['tag translation effective method generate large number parallel sentence training improve neural machine translation nmt system use translation target monolingual datum standard translation method show unable efficiently utilize available huge exist monolingual datum inability translation model differentiate authentic synthetic parallel datum training tagging gate enable translation model distinguish synthetic authentic datum improve standard translation enable use iterative translation language pair underperform standard translation work approach translation domain adaptation problem eliminate need explicit tagging approach translation synthetic authentic parallel datum treat domain domain datum respectively pre training fine tuning translation model show able learn efficiently training experimental result show approach outperform standard tag translation approach low resource english vietnamese english german neural machine translation', 'dynamic fusion attentional language model neural machine translation neural machine translation nmt generate fluent output language model investigate incorporation nmt prior investigation model translation model language model translation model prediction weight language model hand craft ratio advance approach fail adopt language model weighting regard translation history line approach language model prediction incorporate translation model jointly consider source target information line approach limited largely ignore adequacy translation output accordingly work employ mechanism translation model language model attentive architecture language model auxiliary element translation model compare previous work english japanese machine translation language model experimental result obtain propose dynamic fusion mechanism improve bleu rank base intuitive bilingual evaluation score ribe score additionally analysis attention predictivity language model dynamic fusion mechanism allow predictive language modeling conform appropriate grammatical structure', 'neural machine translation low resource language neural machine translation nmt approach improve state art machine translation setting couple year require large amount training datum produce sensible output demonstrate nmt low resource language introduce local dependency word alignment learn sentence reordering translation addition novel model present empirical evaluation low resource phrase base statistical machine translation smt nmt investigate low limit respective technology find smt remain good option low resource setting method produce acceptable translation token training datum level baseline nmt system fail completely']"
78,944,78_diamond_nv_vacancy_nitrogen,"['diamond', 'nv', 'vacancy', 'nitrogen', 'center', 'spin', 'nanodiamond', 'nuclear', 'defect', 'silicon']","['image crystal stress diamond ensemble nitrogen vacancy center present micrometer resolution millimeter field view stress imaging method diamond contain thin surface layer nitrogen vacancy nv center method reconstruct stress tensor element dimensional field view nv optically detect magnetic resonance odmr spectra use technique study stress inhomogeneity affect nv magnetometry performance nv stress imaging useful direct way assess effect new tool mapping stress diamond aid optimization nv diamond sensing wide range application physical life science', 'microwave assist cross polarization nuclear spin ensemble optically pump nitrogen vacancy center diamond ability optically initialize electronic spin nitrogen vacancy nv center diamond long consider valuable resource enhance polarization neighboring nucleus efficient polarization transfer spin specie outside diamond crystal prove challenge demonstrate variable magnetic field microwave enable cross polarization nv electronic spin proton model viscous fluid contact diamond surface slight change cross relaxation rate function wait time successive repetition transfer protocol suggest slow molecular diffusion near diamond surface compare bulk observation consistent present model microscopic structure fluid close solid interface', 'optimize formation depth confine nitrogen vacancy center spin ensemble diamond quantum sensing spin ensemble nitrogen vacancy nv center diamond emerge powerful spin base sensor magnetic electric thermal field image high spatial temporal resolution characterize formation depth confine nv center ensemble activate electron irradiation diamond layer grow plasma enhance chemical vapor deposition nitrogen co doping exploit high magnetic sensitivity ensemble nv center probe spin environment function growth irradiation parameter engineer nv ensemble magnetic sensitivity factor static nv nv dipolar interaction limit demonstrate powerful platform quantum sensing']"
79,920,79_entanglement_coherence_multipartite_qubit,"['entanglement', 'coherence', 'multipartite', 'qubit', 'state', 'discord', 'monogamy', 'bipartite', 'separability', 'entangle']","['convert coherence quantum correlation recent result quantum information theory characterize quantum coherence context resource theory study relation quantum coherence quantum discord kind quantum correlation appear non entangled state prove creation quantum discord multipartite incoherent operation bound quantum coherence consume subsystem process interplay quantum coherence consumption creation quantum discord work preparation multipartite quantum correlate state model deterministic quantum computation qubit', 'operational mapping coherence entanglement measure establish general operational mapping coherence measure entanglement measure entanglement measure bipartite pure state minimum suitable coherence measure product basis coherence measure pure state extension mixed state convex roof maximum entanglement generate incoherent operation act system incoherent ancilla remarkably generalized cnot gate universal optimal incoherent operation way convex roof coherence measure include coherence formation endow additional operational interpretation virtue connection result entanglement translate coherence setting vice versa application provide tight observable low bound generalized entanglement concurrence coherence concurrence enable experimentalist quantify entanglement coherence maximal dimension real experiment', 'experimentally accessible low bound genuine multipartite entanglement coherence measure experimentally quantify entanglement coherence extremely important quantum resource theory quantum state tomography require exponentially grow measurement number qubit hard quantify entanglement coherence base information experimentally realize multipartite state fortunately method find directly measure fidelity experimental state quantum state tomography present fidelity base method derive experimentally accessible low bound measure genuine multipartite entanglement coherence hand method work genuine multipartite entanglement measure include convex roof extended negativity concurrence g concurrence geometric measure genuine multipartite entanglement hand method deliver observable low bound convex roof coherence geometric measure coherence coherence formation furthermore low bound base fidelity choose pure state target state obtain low bound real experimental state example result']"
