query_type,query_value,rank,doc_id,specter_score,title,categories,abstract
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",11,1110.0535,0.902312695980072,"Modeling the adoption of innovations in the presence of geographic and
  media influences",cs.SI nlin.AO physics.soc-ph,"  While there has been much work examining the affects of social network
structure on innovation adoption, models to date have lacked important features
such as meta-populations reflecting real geography or influence from mass media
forces. In this article, we show these are features crucial to producing more
accurate predictions of a social contagion and technology adoption at the city
level. Using data from the adoption of the popular micro-blogging platform,
Twitter, we present a model of adoption on a network that places friendships in
real geographic space and exposes individuals to mass media influence. We show
that homopholy both amongst individuals with similar propensities to adopt a
technology and geographic location are critical to reproduce features of real
spatiotemporal adoption. Furthermore, we estimate that mass media was
responsible for increasing Twitter's user base two to four fold. To reflect
this strength, we extend traditional contagion models to include an endogenous
mass media agent that responds to those adopting an innovation as well as
influencing agents to adopt themselves.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",12,1607.01265,0.900574266910553,Innovation diffusion equations on correlated scale-free networks,physics.soc-ph cs.SI,"  We introduce a heterogeneous network structure into the Bass diffusion model,
in order to study the diffusion times of innovation or information in networks
with a scale-free structure, typical of regions where diffusion is sensitive to
geographic and logistic influences (like for instance Alpine regions). We
consider both the diffusion peak times of the total population and of the link
classes. In the familiar trickle-down processes the adoption curve of the hubs
is found to anticipate the total adoption in a predictable way. In a major
departure from the standard model, we model a trickle-up process by introducing
heterogeneous publicity coefficients (which can also be negative for the hubs,
thus turning them into stiflers) and a stochastic term which represents the
erratic generation of innovation at the periphery of the network. The results
confirm the robustness of the Bass model and expand considerably its range of
applicability.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",13,1706.09777,0.9004862308502197,Service adoption spreading in online social networks,physics.soc-ph cs.SI,"  The collective behaviour of people adopting an innovation, product or online
service is commonly interpreted as a spreading phenomenon throughout the fabric
of society. This process is arguably driven by social influence, social
learning and by external effects like media. Observations of such processes
date back to the seminal studies by Rogers and Bass, and their mathematical
modelling has taken two directions: One paradigm, called simple contagion,
identifies adoption spreading with an epidemic process. The other one, named
complex contagion, is concerned with behavioural thresholds and successfully
explains the emergence of large cascades of adoption resulting in a rapid
spreading often seen in empirical data. The observation of real world adoption
processes has become easier lately due to the availability of large digital
social network and behavioural datasets. This has allowed simultaneous study of
network structures and dynamics of online service adoption, shedding light on
the mechanisms and external effects that influence the temporal evolution of
behavioural or innovation adoption. These advancements have induced the
development of more realistic models of social spreading phenomena, which in
turn have provided remarkably good predictions of various empirical adoption
processes. In this chapter we review recent data-driven studies addressing
real-world service adoption processes. Our studies provide the first detailed
empirical evidence of a heterogeneous threshold distribution in adoption. We
also describe the modelling of such phenomena with formal methods and
data-driven simulations. Our objective is to understand the effects of
identified social mechanisms on service adoption spreading, and to provide
potential new directions and open questions for future research.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",14,1508.01795,0.9000380039215088,Trend-driven information cascades on random networks,cs.SI physics.soc-ph,"  Threshold models of global cascades have been extensively used to model
real-world collective behavior, such as the contagious spread of fads and the
adoption of new technologies. A common property of those cascade models is that
a vanishingly small seed fraction can spread to a finite fraction of an
infinitely large network through local infections.
  In social and economic networks, however, individuals' behavior is often
influenced not only by what their direct neighbors are doing, but also by what
the majority of people are doing as a trend. A trend affects individuals'
behavior while individuals' behavior creates a trend.
  To analyze such a complex interplay between local- and global-scale
phenomena, I generalize the standard threshold model by introducing a new type
of node, called \textit{global nodes} (or \textit{trend followers}), whose
activation probability depends on a global-scale trend; specifically the
percentage of activated nodes in the population. The model shows that global
nodes play a role as accelerating cascades once a trend emerges while reducing
the probability of a trend emerging. Global nodes thus either facilitate or
inhibit cascades, suggesting that a moderate share of trend followers may
maximize the average size of cascades.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",15,2309.01489,0.8991190195083618,Moment-Based Estimation of Diffusion and Adoption Parameters in Networks,econ.EM,"  According to standard econometric theory, Maximum Likelihood estimation (MLE)
is the efficient estimation choice, however, it is not always a feasible one.
In network diffusion models with unobserved signal propagation, MLE requires
integrating out a large number of latent variables, which quickly becomes
computationally infeasible even for moderate network sizes and time horizons.
Limiting the model time horizon on the other hand entails loss of important
information while approximation techniques entail a (small) error that.
Searching for a viable alternative is thus potentially highly beneficial. This
paper proposes two estimators specifically tailored to the network diffusion
model of partially observed adoption and unobserved network diffusion.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",16,1802.03951,0.89877849817276,From continuous to discontinuous transitions in social diffusion,physics.soc-ph,"  Models of social diffusion reflect processes of how new products, ideas or
behaviors are adopted in a population. These models typically lead to a
continuous or a discontinuous phase transition of the number of adopters as a
function of a control parameter. We explore a simple model of social adoption
where the agents can be in two states, either adopters or non-adopters, and can
switch between these two states interacting with other agents through a
network. The probability of an agent to switch from non-adopter to adopter
depends on the number of adopters in her network neighborhood, the adoption
threshold $T$ and the adoption coefficient $a$, two parameters defining a Hill
function. In contrast, the transition from adopter to non-adopter is
spontaneous at a certain rate $\mu$. In a mean-field approach, we derive the
governing ordinary differential equations and show that the nature of the
transition between the global non-adoption and global adoption regimes depends
mostly on the balance between the probability to adopt with one and two
adopters. The transition changes from continuous, via a transcritical
bifurcation, to discontinuous, via a combination of a saddle-node and a
transcritical bifurcation, through a supercritical pitchfork bifurcation. We
characterize the full parameter space. Finally, we compare our analytical
results with Montecarlo simulations on annealed and quenched degree regular
networks, showing a better agreement for the annealed case. Our results show
how a simple model is able to capture two seemingly very different types of
transitions, i.e., continuous and discontinuous and thus unifies underlying
dynamics for different systems. Furthermore the form of the adoption
probability used here is based on empirical measurements.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",17,1606.00858,0.8987486362457275,Impact of Community Structure on Cascades,math.PR,"  We study cascades under the threshold model on sparse random graphs with
community structure. In this model, individuals adopt the new behavior based on
how many neighbors have already chosen it. Specifically, we consider the
permanent adoption model wherein individuals that have adopted the new behavior
(or opinion) cannot change their state. We present a
differential-equation-based tight approximation to the stochastic process of
adoption and prove the validity of the mean-field equations. In addition, we
characterize both necessary and sufficient conditions for contagion to happen
no matter how small the set of initial adopters is. Finally, we study the
problem of optimum seeding given budget constraints and propose a
gradient-based heuristic seeding strategy. Our algorithm, numerically, dispels
commonly held beliefs in the literature that suggest the best seeding strategy
is to seed over the vertices with the highest number of neighbors.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",18,2508.18560,0.8976479768753052,Thermodynamics of Innovation: A Statistical Mechanics Framework of Social Adoption,physics.soc-ph,"We develop a thermodynamic framework for modeling innovation adoption and abandonment dynamics using statistical mechanics. Starting from a mathematical model for an adoption distribution that fits empirically obtained date, we construct a canonical ensemble whose equilibrium distribution yields Gompertz-like and Maxwell-Boltzmann-like shapes. By reverse engineering the associated energy landscape, we define an effective potential and derive a dynamical Lagrangian formulation. The resulting field theory captures key features of emergent behaviors in socio-technical systems, from early suppression to peak dynamics and late decline. We interpret effective temperature, entropy, and equilibrium points, and show how these systems exhibit hybrid thermodynamic-statistical signatures."
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",19,1405.6879,0.8972324132919312,Complex contagion process in spreading of online innovation,physics.soc-ph cs.SI nlin.AO physics.comp-ph physics.data-an,"  Diffusion of innovation can be interpreted as a social spreading phenomena
governed by the impact of media and social interactions. Although these
mechanisms have been identified by quantitative theories, their role and
relative importance are not entirely understood, since empirical verification
has so far been hindered by the lack of appropriate data. Here we analyse a
dataset recording the spreading dynamics of the world's largest Voice over
Internet Protocol service to empirically support the assumptions behind models
of social contagion. We show that the rate of spontaneous service adoption is
constant, the probability of adoption via social influence is linearly
proportional to the fraction of adopting neighbours, and the rate of service
termination is time-invariant and independent of the behaviour of peers. By
implementing the detected diffusion mechanisms into a dynamical agent-based
model, we are able to emulate the adoption dynamics of the service in several
countries worldwide. This approach enables us to make medium-term predictions
of service adoption and disclose dependencies between the dynamics of
innovation spreading and the socioeconomic development of a country.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",20,1309.6369,0.8966222405433655,Predicting Adoption Probabilities in Social Networks,cs.SI physics.soc-ph,"  In a social network, adoption probability refers to the probability that a
social entity will adopt a product, service, or opinion in the foreseeable
future. Such probabilities are central to fundamental issues in social network
analysis, including the influence maximization problem. In practice, adoption
probabilities have significant implications for applications ranging from
social network-based target marketing to political campaigns; yet, predicting
adoption probabilities has not received sufficient research attention. Building
on relevant social network theories, we identify and operationalize key factors
that affect adoption decisions: social influence, structural equivalence,
entity similarity, and confounding factors. We then develop the
locally-weighted expectation-maximization method for Na\""ive Bayesian learning
to predict adoption probabilities on the basis of these factors. The principal
challenge addressed in this study is how to predict adoption probabilities in
the presence of confounding factors that are generally unobserved. Using data
from two large-scale social networks, we demonstrate the effectiveness of the
proposed method. The empirical results also suggest that cascade methods
primarily using social influence to predict adoption probabilities offer
limited predictive power, and that confounding factors are critical to adoption
probability predictions.
"
