query_type,query_value,rank,doc_id,specter_score,title,categories,abstract
text,convex optimization gradient descent convergence,11,1508.02087,0.7897785902023315,A Linearly-Convergent Stochastic L-BFGS Algorithm,math.OC cs.LG math.NA stat.CO stat.ML,"  We propose a new stochastic L-BFGS algorithm and prove a linear convergence
rate for strongly convex and smooth functions. Our algorithm draws heavily from
a recent stochastic variant of L-BFGS proposed in Byrd et al. (2014) as well as
a recent approach to variance reduction for stochastic gradient descent from
Johnson and Zhang (2013). We demonstrate experimentally that our algorithm
performs well on large-scale convex and non-convex optimization problems,
exhibiting linear convergence and rapidly solving the optimization problems to
high levels of precision. Furthermore, we show that our algorithm performs well
for a wide-range of step sizes, often differing by several orders of magnitude.
"
text,convex optimization gradient descent convergence,12,2311.12888,0.7887502908706665,Acceleration and Implicit Regularization in Gaussian Phase Retrieval,math.OC cs.LG math.ST stat.TH,"  We study accelerated optimization methods in the Gaussian phase retrieval
problem. In this setting, we prove that gradient methods with Polyak or
Nesterov momentum have similar implicit regularization to gradient descent.
This implicit regularization ensures that the algorithms remain in a nice
region, where the cost function is strongly convex and smooth despite being
nonconvex in general. This ensures that these accelerated methods achieve
faster rates of convergence than gradient descent. Experimental evidence
demonstrates that the accelerated methods converge faster than gradient descent
in practice.
"
text,convex optimization gradient descent convergence,13,2504.01875,0.787431001663208,AYLA: Amplifying Gradient Sensitivity via Loss Transformation in Non-Convex Optimization,cs.LG,"Stochastic Gradient Descent (SGD) and its variants, such as ADAM, are foundational to deep learning optimization, adjusting model parameters through fixed or adaptive learning rates based on loss function gradients. However, these methods often struggle to balance adaptability and efficiency in high-dimensional, non-convex settings. This paper introduces AYLA, a novel optimization framework that enhances training dynamics via loss function transformation. AYLA applies a tunable power-law transformation to the loss, preserving critical points while scaling loss values to amplify gradient sensitivity and accelerate convergence. Additionally, we propose an effective learning rate that dynamically adapts to the transformed loss, further improving optimization efficiency. Empirical evaluations on minimizing a synthetic non-convex polynomial, solving a non-convex curve-fitting task, and performing digit classification (MNIST) and image recognition (CIFAR-100) demonstrate that AYLA consistently outperforms SGD and ADAM in both convergence speed and training stability. By reshaping the loss landscape, AYLA provides a model-agnostic enhancement to existing optimization methods, offering a promising advancement in deep neural network training."
text,convex optimization gradient descent convergence,14,2406.13888,0.7867960929870605,Open Problem: Anytime Convergence Rate of Gradient Descent,math.OC cs.LG,"  Recent results show that vanilla gradient descent can be accelerated for
smooth convex objectives, merely by changing the stepsize sequence. We show
that this can lead to surprisingly large errors indefinitely, and therefore
ask: Is there any stepsize schedule for gradient descent that accelerates the
classic $\mathcal{O}(1/T)$ convergence rate, at \emph{any} stopping time $T$?
"
text,convex optimization gradient descent convergence,15,1901.08369,0.7859713435173035,"Simple Stochastic Gradient Methods for Non-Smooth Non-Convex Regularized
  Optimization",math.OC,"  Our work focuses on stochastic gradient methods for optimizing a smooth
non-convex loss function with a non-smooth non-convex regularizer. Research on
this class of problem is quite limited, and until recently no non-asymptotic
convergence results have been reported. We present two simple stochastic
gradient algorithms, for finite-sum and general stochastic optimization
problems, which have superior convergence complexities compared to the current
state-of-the-art. We also compare our algorithms' performance in practice for
empirical risk minimization.
"
text,convex optimization gradient descent convergence,16,2405.18976,0.7850592732429504,Accelerated Mirror Descent for Non-Euclidean Star-convex Functions,math.OC,"  Acceleration for non-convex functions is a fundamental challenge in
optimisation. We revisit star-convex functions, which are strictly unimodal on
all lines through a minimizer. [1] accelerate unconstrained star-convex
minimization of functions that are smooth with respect to the Euclidean norm.
To do so, they add a certain binary search step to gradient descent. In this
paper, we accelerate unconstrained star-convex minimization of functions that
are weakly smooth with respect to an arbitrary norm. We add a binary search
step to mirror descent, generalize the approach and refine its complexity
analysis. We prove that our algorithms have sharp convergence rates for
star-convex functions with $\alpha$-Holder continuous gradients and demonstrate
that our rates are nearly optimal for $p$-norms.
  [1] Near-Optimal Methods for Minimizing Star-Convex Functions and Beyond,
Hinder Oliver and Sidford Aaron and Sohoni Nimit
"
text,convex optimization gradient descent convergence,17,1006.2425,0.7844760417938232,An optimal algorithm for stochastic strongly-convex optimization,math.OC,"  We consider stochastic convex optimization with a strongly convex (but not
necessarily smooth) objective. We give an algorithm which performs only
gradient updates with optimal rate of convergence.
"
text,convex optimization gradient descent convergence,18,1703.00267,0.7843503952026367,"Convex optimization in Hilbert space with applications to inverse
  problems",math.OC,"  In this paper we propose accelerated gradient descent schemes for convex
optimization problems in Hilbert space. We consider inexact oracle case.
"
text,convex optimization gradient descent convergence,19,1405.4980,0.7840659618377686,Convex Optimization: Algorithms and Complexity,math.OC cs.CC cs.LG cs.NA stat.ML,"  This monograph presents the main complexity theorems in convex optimization
and their corresponding algorithms. Starting from the fundamental theory of
black-box optimization, the material progresses towards recent advances in
structural optimization and stochastic optimization. Our presentation of
black-box optimization, strongly influenced by Nesterov's seminal book and
Nemirovski's lecture notes, includes the analysis of cutting plane methods, as
well as (accelerated) gradient descent schemes. We also pay special attention
to non-Euclidean settings (relevant algorithms include Frank-Wolfe, mirror
descent, and dual averaging) and discuss their relevance in machine learning.
We provide a gentle introduction to structural optimization with FISTA (to
optimize a sum of a smooth and a simple non-smooth term), saddle-point mirror
prox (Nemirovski's alternative to Nesterov's smoothing), and a concise
description of interior point methods. In stochastic optimization we discuss
stochastic gradient descent, mini-batches, random coordinate descent, and
sublinear algorithms. We also briefly touch upon convex relaxation of
combinatorial problems and the use of randomness to round solutions, as well as
random walks based methods.
"
text,convex optimization gradient descent convergence,20,2412.02153,0.7839983105659485,Revisiting the Initial Steps in Adaptive Gradient Descent Optimization,cs.LG cs.AI,"  Adaptive gradient optimization methods, such as Adam, are prevalent in
training deep neural networks across diverse machine learning tasks due to
their ability to achieve faster convergence. However, these methods often
suffer from suboptimal generalization compared to stochastic gradient descent
(SGD) and exhibit instability, particularly when training Transformer models.
In this work, we show the standard initialization of the second-order moment
estimation ($v_0 =0$) as a significant factor contributing to these
limitations. We introduce simple yet effective solutions: initializing the
second-order moment estimation with non-zero values, using either data-driven
or random initialization strategies. Empirical evaluations demonstrate that our
approach not only stabilizes convergence but also enhances the final
performance of adaptive gradient optimizers. Furthermore, by adopting the
proposed initialization strategies, Adam achieves performance comparable to
many recently proposed variants of adaptive gradient optimization methods. Our
code is available at https://github.com/Walleclipse/Adam_Initialization.
"
