query,id,categories,similarity,text
gnn_citations,2302.04451,cs.LG cs.SI math.ST stat.ML stat.TH,0.6852514350728309,"Generalization in Graph Neural Networks: Improved PAC-Bayesian Bounds on
  Graph Diffusion.   Graph neural networks are widely used tools for graph prediction tasks.
Motivated by their empirical performance, prior works have developed
generalization bounds for graph neural networks, which scale with graph
structures in terms of the maximum degree. In this paper, we present
generalization bounds that instead scale with the largest singular value of the
graph neural network's feature diffusion matrix. These bounds are numerically
much smaller than prior bounds for real-world graphs. We also construct a lower
bound of the generalization gap that matches our upper bound asymptotically. To
achieve these results, we analyze a unified model that includes prior works'
settings (i.e., convolutional and message-passing networks) and new settings
(i.e., graph isomorphism networks). Our key idea is to measure the stability of
graph neural networks against noise perturbations using Hessians. Empirically,
we find that Hessian-based measurements correlate with the observed
generalization gaps of graph neural networks accurately. Optimizing noise
stability properties for fine-tuning pretrained graph neural networks also
improves test performance on several graph-level classification tasks.
"
gnn_citations,2301.10569,cs.LG,0.6819272652940642,"Spatio-Temporal Graph Neural Networks: A Survey.   Graph Neural Networks have gained huge interest in the past few years. These
powerful algorithms expanded deep learning models to non-Euclidean space and
were able to achieve state of art performance in various applications including
recommender systems and social networks. However, this performance is based on
static graph structures assumption which limits the Graph Neural Networks
performance when the data varies with time. Spatiotemporal Graph Neural
Networks are extension of Graph Neural Networks that takes the time factor into
account. Recently, various Spatiotemporal Graph Neural Network algorithms were
proposed and achieved superior performance compared to other deep learning
algorithms in several time dependent applications. This survey discusses
interesting topics related to Spatiotemporal Graph Neural Networks, including
algorithms, applications, and open challenges.
"
gnn_citations,2104.13492,cs.LG,0.7061352213281025,"An Energy-Based View of Graph Neural Networks.   Graph neural networks are a popular variant of neural networks that work with
graph-structured data. In this work, we consider combining graph neural
networks with the energy-based view of Grathwohl et al. (2019) with the aim of
obtaining a more robust classifier. We successfully implement this framework by
proposing a novel method to ensure generation over features as well as the
adjacency matrix and evaluate our method against the standard graph
convolutional network (GCN) architecture (Kipf & Welling (2016)). Our approach
obtains comparable discriminative performance while improving robustness,
opening promising new directions for future research for energy-based graph
neural networks.
"
gnn_citations,1901.00596,cs.LG stat.ML,0.7170974896342249,"A Comprehensive Survey on Graph Neural Networks.   Deep learning has revolutionized many machine learning tasks in recent years,
ranging from image classification and video processing to speech recognition
and natural language understanding. The data in these tasks are typically
represented in the Euclidean space. However, there is an increasing number of
applications where data are generated from non-Euclidean domains and are
represented as graphs with complex relationships and interdependency between
objects. The complexity of graph data has imposed significant challenges on
existing machine learning algorithms. Recently, many studies on extending deep
learning approaches for graph data have emerged. In this survey, we provide a
comprehensive overview of graph neural networks (GNNs) in data mining and
machine learning fields. We propose a new taxonomy to divide the
state-of-the-art graph neural networks into four categories, namely recurrent
graph neural networks, convolutional graph neural networks, graph autoencoders,
and spatial-temporal graph neural networks. We further discuss the applications
of graph neural networks across various domains and summarize the open source
codes, benchmark data sets, and model evaluation of graph neural networks.
Finally, we propose potential research directions in this rapidly growing
field.
"
gnn_citations,2102.02026,cs.LG cs.SI,0.6623273351888704,"Learning Graph Representations.   Social and information networks are gaining huge popularity recently due to
their various applications. Knowledge representation through graphs in the form
of nodes and edges should preserve as many characteristics of the original data
as possible. Some of the interesting and useful applications on these graphs
are graph classification, node classification, link prediction, etc. The Graph
Neural Networks have evolved over the last few years. Graph Neural Networks
(GNNs) are efficient ways to get insight into large and dynamic graph datasets
capturing relationships among billions of entities also known as knowledge
graphs.
  In this paper, we discuss the graph convolutional neural networks graph
autoencoders and spatio-temporal graph neural networks. The representations of
the graph in lower dimensions can be learned using these methods. The
representations in lower dimensions can be used further for downstream machine
learning tasks.
"
gnn_citations,1810.10627,cs.LG stat.ML,0.6837142590627128,"Streaming Graph Neural Networks.   Graphs are essential representations of many real-world data such as social
networks. Recent years have witnessed the increasing efforts made to extend the
neural network models to graph-structured data. These methods, which are
usually known as the graph neural networks, have been applied to advance many
graphs related tasks such as reasoning dynamics of the physical system, graph
classification, and node classification. Most of the existing graph neural
network models have been designed for static graphs, while many real-world
graphs are inherently dynamic. For example, social networks are naturally
evolving as new users joining and new relations being created. Current graph
neural network models cannot utilize the dynamic information in dynamic graphs.
However, the dynamic information has been proven to enhance the performance of
many graph analytic tasks such as community detection and link prediction.
Hence, it is necessary to design dedicated graph neural networks for dynamic
graphs. In this paper, we propose DGNN, a new {\bf D}ynamic {\bf G}raph {\bf
N}eural {\bf N}etwork model, which can model the dynamic information as the
graph evolving. In particular, the proposed framework can keep updating node
information by capturing the sequential information of edges (interactions),
the time intervals between edges and information propagation coherently.
Experimental results on various dynamic graphs demonstrate the effectiveness of
the proposed framework.
"
gnn_citations,1905.09550,stat.ML cs.IT cs.LG math.IT math.SP,0.6603709269371196,"Revisiting Graph Neural Networks: All We Have is Low-Pass Filters.   Graph neural networks have become one of the most important techniques to
solve machine learning problems on graph-structured data. Recent work on vertex
classification proposed deep and distributed learning models to achieve high
performance and scalability. However, we find that the feature vectors of
benchmark datasets are already quite informative for the classification task,
and the graph structure only provides a means to denoise the data. In this
paper, we develop a theoretical framework based on graph signal processing for
analyzing graph neural networks. Our results indicate that graph neural
networks only perform low-pass filtering on feature vectors and do not have the
non-linear manifold learning property. We further investigate their resilience
to feature noise and propose some insights on GCN-based graph neural network
design.
"
gnn_citations,2002.08104,cs.LG cs.CV q-bio.NC stat.ML,0.673509025670712,"Analyzing Neural Networks Based on Random Graphs.   We perform a massive evaluation of neural networks with architectures
corresponding to random graphs of various types. We investigate various
structural and numerical properties of the graphs in relation to neural network
test accuracy. We find that none of the classical numerical graph invariants by
itself allows to single out the best networks. Consequently, we introduce a new
numerical graph characteristic that selects a set of quasi-1-dimensional
graphs, which are a majority among the best performing networks. We also find
that networks with primarily short-range connections perform better than
networks which allow for many long-range connections. Moreover, many resolution
reducing pathways are beneficial. We provide a dataset of 1020 graphs and the
test accuracies of their corresponding neural networks at
https://github.com/rmldj/random-graph-nn-paper
"
gnn_citations,2412.19419,cs.LG cs.AI,0.6946535267289661,"Introduction to Graph Neural Networks: A Starting Point for Machine
  Learning Engineers.   Graph neural networks are deep neural networks designed for graphs with
attributes attached to nodes or edges. The number of research papers in the
literature concerning these models is growing rapidly due to their impressive
performance on a broad range of tasks. This survey introduces graph neural
networks through the encoder-decoder framework and provides examples of
decoders for a range of graph analytic tasks. It uses theory and numerous
experiments on homogeneous graphs to illustrate the behavior of graph neural
networks for different training sizes and degrees of graph complexity.
"
gnn_citations,1908.00187,cs.LG cs.NE stat.ML,0.7666783685737449,"Graph Neural Networks for Small Graph and Giant Network Representation
  Learning: An Overview.   Graph neural networks denote a group of neural network models introduced for
the representation learning tasks on graph data specifically. Graph neural
networks have been demonstrated to be effective for capturing network structure
information, and the learned representations can achieve the state-of-the-art
performance on node and graph classification tasks. Besides the different
application scenarios, the architectures of graph neural network models also
depend on the studied graph types a lot. Graph data studied in research can be
generally categorized into two main types, i.e., small graphs vs. giant
networks, which differ from each other a lot in the size, instance number and
label annotation. Several different types of graph neural network models have
been introduced for learning the representations from such different types of
graphs already. In this paper, for these two different types of graph data, we
will introduce the graph neural networks introduced in recent years. To be more
specific, the graph neural networks introduced in this paper include IsoNN,
SDBN, LF&ER, GCN, GAT, DifNN, GNL, GraphSage and seGEN. Among these graph
neural network models, IsoNN, SDBN and LF&ER are initially proposed for small
graphs and the remaining ones are initially proposed for giant networks
instead. The readers are also suggested to refer to these papers for detailed
information when reading this tutorial paper.
"
quantum_field,1609.00985,cond-mat.str-el cond-mat.stat-mech quant-ph,0.6754522717172979,"Symmetry Enrichment in Three-Dimensional Topological Phases.   While two-dimensional symmetry-enriched topological phases ($\mathsf{SET}$s)
have been studied intensively and systematically, three-dimensional ones are
still open issues. We propose an algorithmic approach of imposing global
symmetry $G_s$ on gauge theories (denoted by $\mathsf{GT}$) with gauge group
$G_g$. The resulting symmetric gauge theories are dubbed ""symmetry-enriched
gauge theories"" ($\mathsf{SEG}$), which may be served as low-energy effective
theories of three-dimensional symmetric topological quantum spin liquids. We
focus on $\mathsf{SEG}$s with gauge group
$G_g=\mathbb{Z}_{N_1}\times\mathbb{Z}_{N_2}\times\cdots$ and on-site unitary
symmetry group $G_s=\mathbb{Z}_{K_1}\times\mathbb{Z}_{K_2}\times\cdots$ or
$G_s=\mathrm{U(1)}\times \mathbb{Z}_{K_1}\times\cdots$. Each
$\mathsf{SEG}(G_g,G_s)$ is described in the path integral formalism associated
with certain symmetry assignment. From the path-integral expression, we propose
how to physically diagnose the ground state properties (i.e., $\mathsf{SET}$
orders) of $\mathsf{SEG}$s in experiments of charge-loop braidings (patterns of
symmetry fractionalization) and the \emph{mixed} multi-loop braidings among
deconfined loop excitations and confined symmetry fluxes. From these
symmetry-enriched properties, one can obtain the map from $\mathsf{SEG}$s to
$\mathsf{SET}$s. By giving full dynamics to background gauge fields,
$\mathsf{SEG}$s may be eventually promoted to a set of new gauge theories
(denoted by $\mathsf{GT}^*$). Based on their gauge groups, $\mathsf{GT}^*$s may
be further regrouped into different classes each of which is labeled by a gauge
group ${G}^*_g$. Finally, a web of gauge theories involving $\mathsf{GT}$,
$\mathsf{SEG}$, $\mathsf{SET}$ and $\mathsf{GT}^*$ is achieved. We demonstrate
the above symmetry-enrichment physics and the web of gauge theories through
many concrete examples.
"
quantum_field,1904.04038,hep-th,0.6861201265032633,"A note on unfree gauge symmetry.   We study the general structure of field theories with the unfree gauge
symmetry where the gauge parameters are restricted by differential equations.
The examples of unfree gauge symmetries include volume preserving
diffeomorphisms in the unimodular gravity and various higher spin field
theories with transverse gauge symmetries. All the known examples of the models
with unfree gauge symmetry share one common feature. They admit local
quantities which vanish on shell, though they are not linear combinations of
Lagrangian equations and their derivatives. We term these quantities as mass
shell completion functions.
  In the case of usual gauge symmetry with unconstrained gauge parameters, the
irreducible gauge algebra involves the two basic constituents: the action
functional and gauge symmetry generators. For the case of unfree gauge
symmetry, we identify two more basic constituents: operators of gauge parameter
constraints and completion functions. These two extra constituents are involved
in the algebra of unfree gauge symmetry on equal footing with action and gauge
symmetry generators.
  Proceeding from the algebra, we adjust the Faddeev-Popov (FP) path integral
quantization scheme to the case of unfree gauge symmetry. The modified FP
action involves the operators of the constraints imposed on the gauge
parameters, while the corresponding BRST transformation involves the completion
functions. The BRST symmetry ensures gauge independence of the path integral.
We provide two examples which admit the alternative unconstrained
parametrization of gauge symmetry and demonstrate that they lead to the
equivalent FP path integral.
"
quantum_field,2301.10207,hep-lat quant-ph,0.6976192820241488,"Robustness of Gauge Digitization to Quantum Noise.   Quantum noise limits the use of quantum memory in high energy physics
simulations. In particular, it breaks the gauge symmetry of stored quantum
states. We examine this effect for abelian and nonabelian theories and
demonstrate that optimizing the digitization of gauge theories to quantum
memory to account for noise channels can extend the lifetime before complete
loss of gauge symmetry by $2-10\times$ over some other digitizations. These
constructions also allow for quantum error correction to integrate the
symmetries of quantum fields and prioritize the largest gauge violations.
"
quantum_field,1812.04716,hep-th cond-mat.str-el,0.6671670566717335,"Comments on One-Form Global Symmetries and Their Gauging in 3d and 4d.   We study 3d and 4d systems with a one-form global symmetry, explore their
consequences, and analyze their gauging. For simplicity, we focus on
$\mathbb{Z}_N$ one-form symmetries. A 3d topological quantum field theory
(TQFT) $\mathcal{T}$ with such a symmetry has $N$ special lines that generate
it. The braiding of these lines and their spins are characterized by a single
integer $p$ modulo $2N$. Surprisingly, if $\gcd(N,p)=1$ the TQFT factorizes
$\mathcal{T}=\mathcal{T}'\otimes \mathcal{A}^{N,p}$. Here $\mathcal{T}'$ is a
decoupled TQFT, whose lines are neutral under the global symmetry and
$\mathcal{A}^{N,p}$ is a minimal TQFT with the $\mathbb{Z}_N$ one-form symmetry
of label $p$. The parameter $p$ labels the obstruction to gauging the
$\mathbb{Z}_N$ one-form symmetry; i.e.\ it characterizes the 't Hooft anomaly
of the global symmetry. When $p=0$ mod $2N$, the symmetry can be gauged.
Otherwise, it cannot be gauged unless we couple the system to a 4d bulk with
gauge fields extended to the bulk. This understanding allows us to consider
$SU(N)$ and $PSU(N)$ 4d gauge theories. Their dynamics is gapped and it is
associated with confinement and oblique confinement -- probe quarks are
confined. In the $PSU(N)$ theory the low-energy theory can include a discrete
gauge theory. We will study the behavior of the theory with a space-dependent
$\theta$-parameter, which leads to interfaces. Typically, the theory on the
interface is not confining. Furthermore, the liberated probe quarks are anyons
on the interface. The $PSU(N)$ theory is obtained by gauging the $\mathbb{Z}_N$
one-form symmetry of the $SU(N)$ theory. Our understanding of the symmetries in
3d TQFTs allows us to describe the interface in the $PSU(N)$ theory.
"
quantum_field,2304.10042,hep-th,0.6886930600876938,"Unfree gauge symmetry.   The gauge symmetry is said unfree if the gauge transformation leaves the
action functional unchanged provided for the gauge parameters are constrained
by the system of partial differential equations. The best known example of this
phenomenon is the volume preserving diffeomorphism being the gauge symmetry of
unimodular gravity (UG). Various extensions are known of the UG, including the
higher spin analogs - all with unfree gauge symmetry. Given the distinctions of
the unfree gauge symmetry from the symmetry with unrestricted gauge parameters,
the algebra of gauge transformations is essentially different. These
distinctions have consequences for all the key constituents of general gauge
theory, starting from the second Noether theorem, Hamiltonian constrained
formalism, BRST complex, and quantization. In this review article, we summarise
the modifications of general gauge theory worked out in recent years to cover
the case of unfree gauge symmetry.
"
quantum_field,1702.02027,physics.gen-ph hep-th,0.680372619610242,"Quantum gauge symmetry of reducible gauge theory.   We derive the gaugeon formalism of the Kalb-Ramond field theory, a reducible
gauge theory, which discusses the quantum gauge freedom. In gaugeon formalism,
theory admits quantum gauge symmetry which leaves the action form-invariant.
The BRST symmetric gaugeon formalism is also studied which introduces the
gaugeon ghost fields and gaugeon ghosts of ghosts fields. To replace the
Yokoyama subsidiary conditions by a single Kugo-Ojima type condition the virtue
of BRST symmetry is utilized. Under generalized BRST transformations, we show
that the gaugeon fields appear naturally in the reducible gauge theory.
"
quantum_field,math-ph/0702061,math-ph math.DG math.MP,0.6609473767716513,"Gauge Theory in Riem(M).   This paper has been withdrawn.
"
quantum_field,hep-ph/9807416,hep-ph,0.7272198962571339,"General Gauge Field Theory And Its Application.   A gauge field model, which simultaneously has strict local gauge symmetry and
contains massive general gauge bosons, is discussed in this paper. The model
has SU(N) gauge symmetry. In order to introduce the mass term of gauge fields
directly without violating the gauge symmetry of the theory, two sets of gauge
fields will be introduced into the theory. After some transformations, one set
of gauge fields obtain masses and another set of gauge fields keep massless. In
the limit $\alpha \longrightarrow 0$ or $\alpha \longrightarrow \infty$, the
gauge field model discussed in this paper will return to Yang-Mills gauge field
model. Finally, some applications of this model are discussed.
"
quantum_field,2010.07338,cond-mat.quant-gas cond-mat.stat-mech cond-mat.str-el hep-lat quant-ph,0.7380183606925437,"Gauge-Symmetry Violation Quantum Phase Transition in Lattice Gauge
  Theories.   Gauge symmetry plays a key role in our description of subatomic matter. The
vanishing photon mass, the long-ranged Coulomb law, and asymptotic freedom are
all due to gauge invariance. Recent years have seen tantalizing progress in the
microscopic reconstruction of gauge theories in engineered quantum simulators.
Yet, many of these are plagued by a fundamental question: When gauge symmetry
is only approximate in the quantum device, do we actually quantum-simulate a
gauge theory? Here, we answer this question in the affirmative for a paradigm
gauge theory akin to quantum electrodynamics. Analytically, we derive a
renormalized gauge symmetry that is at least exponentially accurate. Further,
numerically computing the phase diagram in the thermodynamic limit, we find
that the long-distance behavior of the gauge theory is only compromised upon
reaching a sharp quantum phase transition. This behavior is enabled by an
energy penalty term, which lends a mass to the Higgs boson to which the
coherent gauge breaking couples. Our results not only lend validity to ongoing
gauge-theory quantum simulations, they also probe the fundamental question of
how gauge symmetry could emerge in nature.
"
quantum_field,2104.09892,hep-lat cond-mat.stat-mech hep-th,0.6614833299381961,"Breaking of the gauge symmetry in lattice gauge theories.   We study perturbations that break gauge symmetries in lattice gauge theories.
As a paradigmatic model, we consider the three-dimensional Abelian-Higgs (AH)
model with an N-component scalar field and a noncompact gauge field, which is
invariant under U(1) gauge and SU(N) transformations. We consider
gauge-symmetry breaking perturbations that are quadratic in the gauge field,
such as a photon mass term, and determine their effect on the critical behavior
of the gauge-invariant model, focusing mainly on the continuous transitions
associated with the charged fixed point of the AH field theory. We discuss
their relevance and compute the (gauge-dependent) exponents that parametrize
the departure from the critical behavior (continuum limit) of the
gauge-invariant model. We also address the critical behavior of lattice AH
models with broken gauge symmetry, showing an effective enlargement of the
global symmetry, from U(N) to O(2N), which reflects a peculiar cyclic
renormalization-group flow in the space of the lattice AH parameters and of the
photon mass.
"
quantum_field,1107.4664,physics.hist-ph,0.7196639642008076,"Gauge symmetry breaking in gauge theories---In search of clarification.   The paper investigates the spontaneous breaking of gauge symmetries in gauge
theories from a philosophical angle, taking into account the fact that the
notion of a spontaneously broken local gauge symmetry, though widely employed
in textbook expositions of the Higgs mechanism, is not supported by our leading
theoretical frameworks of gauge quantum theories. In the context of lattice
gauge theory, the statement that local gauge symmetry cannot be spontaneously
broken can even be made rigorous in the form of Elitzur's theorem.
Nevertheless, gauge symmetry breaking does occur in gauge quantum field
theories in the form of the breaking of remnant subgroups of the original local
gauge group under which the theories typically remain invariant after gauge
fixing. The paper discusses the relation between these instances of symmetry
breaking and phase transitions and draws some more general conclusions for the
philosophical interpretation of gauge symmetries and their breaking.
"
quantum_field,2304.00756,hep-th hep-ph,0.7069121543750079,"Gauge fixing and physical symmetries.   We analyze how gauge fixing, which is required by any practical continuum
approach to gauge systems, can interfere with the physical symmetries of such
systems. In principle, the gauge fixing procedure, which deals with the
(unphysical) gauge symmetry, should not interfere with the other (physical)
symmetries. In practice, however, there can be an interference which takes two
different forms. First, depending on the considered gauge, it might not always
be simple or possible to devise approximation schemes that preserve the
physical symmetry constraints on (gauge-independent) observables. Second, even
at an exact level of discussion, the (gauge-dependent) effective action for the
gauge field, and thus the related vertex functions, may not reflect the
physical symmetries of the problem. We illustrate these difficulties using a
very general class of gauge fixings that contains the usual gauge fixings as
particular cases. Using background field techniques, we then propose specific
gauge choices that allow one to keep the physical symmetries explicit, both at
the level of the observables and at the level of the effective action for the
gauge field. Our analysis is based on the notion of invariance modulo gauge
transformations. This is not only a convenient framework to discuss symmetries
in the presence of unphysical degrees of freedom, but it also allows one to
reinterpret certain well known phenomena in gauge theories without the need to
invoke the conceptually annoying ``breaking of a gauge symmetry''.
"
quantum_field,2110.07941,hep-lat cond-mat.stat-mech,0.7067470924381555,"Breaking the gauge symmetry in lattice gauge-invariant models.   We consider the role that gauge symmetry breaking terms play on the continuum
limit of gauge theories in three dimensions. As a paradigmatic example we
consider scalar electrodynamics in which $N_f$ complex scalar fields interact
with a U(1) gauge field. We discuss under which conditions a gauge-symmetry
breaking term destabilizes the critical behavior (continuum limit) of the
gauge-invariant theory. We find that the gauge symmetry is robust at
transitions at which gauge fields are not critical. At charged transitions,
where gauge fields are critical, gauge symmetry is lost as soon as the
perturbation is added.
"
quantum_field,2503.04546,hep-th,0.6737483896571921,"Symmetry Topological Field Theory for Flavor Symmetry.   In this Letter, we demonstrate that the Symmetry Topological Field Theory
(SymTFT) associated to a Quantum Field Theory (QFT) with continuous non-abelian
$G$-flavor symmetry is a $BF$-theory with gauge group $G$. We show that gauging
$G$-symmetry with a flat connection yields a theory with global symmetry
characterized by exchanging the conjugate variables in the quantization of
$BF$-theory. We construct the extended operators that generate the $G$-flavor
symmetry and the $(d-2)$-form $\text{Rep}(G)$-symmetry of the gauged QFT. We
demonstrate that $BF$-theory arises as the theory characterizing $G$-flavor
symmetry of a QFT in the AdS/CFT setup. 't Hooft anomalies of the $G$-flavor
symmetry are realized as extra terms in the action.
"
quantum_field,1312.2671,math-ph hep-th math.MP,0.6880310356117905,"Gauge symmetries in 2D field theory.   A simple algorithm is proposed for constructing generators of gauge symmetry
as well as reducibility relations for arbitrary systems of field equations in
two dimensions.
"
quantum_field,0906.4955,physics.pop-ph,0.6738247689192931,"At the root of things.   Modern theories of fundamental interactions describe strong, electromagnetic
and weak interactions as quantum field theories with certain kinds of embedded
internal symmetries called `gauge symmetries'. This article introduces quantum
field theories and gauge symmetries to the uninitiated.
"
quantum_field,1205.0890,hep-th hep-lat hep-ph,0.6622991870393018,"(Non-)Aligned gauges and global gauge symmetry breaking.   The concept of (global) gauge symmetry breaking plays an important role in
many areas of physics. Since the corresponding symmetry is a gauge symmetry,
its breaking is actually gauge-dependent. Thus, it is possible to design gauges
which restore the symmetry as good as possible. Such gauge constructions will
be detailed here, illustrated with the use of lattice gauge theory. Their use
will be discussed for the cases of the Higgs effect, high-baryon density color
superconductors, and BRST symmetry.
"
