Topic,Count,Name,Representation,Representative_Docs
44,1208,44_functional_dft_density_orbital,"['functional', 'dft', 'density', 'orbital', 'electron', 'calculation', 'basis', 'molecule', 'electronic', 'kohn']","['second order perturbative correlation energy functional ensemble density functional theory derive second order approximation ensemble correlation energy functional apply levy perturbation theory ensemble density functional theory edft performance check calculate excitation energy direct ensemble correction method model system atom numerically exact kohn sham orbital potential compare exchange approximation inclusion ensemble correlation improve excitation energy model system case include double excitation charge transfer excitation excitation energy atom generally bad find failure atom contribution orbital dependent functional excitation energy inconsistent calculation analyze convergence excitation energy respect number unoccupied orbital', 'nuclear energy density functional empirical ground state density model develop base density functional perturbation theory inverse kohn sham method improve relativistic nuclear energy density functional exact unknown kohn sham exchange correlation functional improved functional determine empirical exact ground state density finite system test model illustrative calculation perform start different approximate functional reproduce parameter density dependence target functional exact ground state density symmetric n z system', 'cluster amplitude interplay self consistency density functional method density functional theory dft provide convenient electronic structure method study molecular system material regular kohn sham dft calculation rely unitary transformation determine ground state electronic density ground state energy related property dissociation molecular system open shell fragment self interaction error present large number density functional approximation self consistent procedure base type transformation give rise know charge delocalization problem avoid issue show previously cluster operator couple cluster theory utilize context dft solve alternative approximate fashion ground state self consistent problem work examine application single cluster operator molecular ground state calculation approximation derive explore linearize scheme quadratic equation determine cluster amplitude ii effect carry calculation non self consistent field fashion approach find capable improve energy density system stable case theoretical framework discuss work describe add flexibility quantum system display challenge feature require expand theoretical method']"
45,1169,45_hall_weyl_topological_semimetal,"['hall', 'weyl', 'topological', 'semimetal', 'insulator', 'magnetic', 'anomalous', 'nodal', 'dirac', 'berry']","['non linear hall effect multi weyl semimetal presence time reversal symmetry non linear hall effect occur system inversion symmetry prominent candidate detection hall signal weyl semimetal article investigate berry curvature induce second order hall effect multi weyl semimetal topological charge n use low energy effective model obtain general analytical expression discover presence large berry curvature dipole multi weyl semimetal study berry curvature dipole realistic tight bind lattice model observe different kind variation increase topological charge attribute different underlying berry curvature component provide estimate signature second harmonic hall signal multi weyl semimetal detect experimentally furthermore predict existence order hall signal multi weyl semimetal derive analytical expression berry connection polarizability tensor responsible order effect low energy model estimate measurable conductivity work help guide experimental discovery berry curvature multipole physics multi weyl semimetal', 'magnetic generation switching topological quantum phase trivial semimetal topological material draw increase attention owe rich quantum property highlight large intrinsic anomalous hall effect ahe weyl nodal line semimetal practical application topological electronic hamper difficulty external control band topology demonstrate magnetic field induce switching band topology magnetic semimetal layered crystal structure derive black phosphoru magnetic field apply perpendicular single mirror plane monoclinic structure giant ahe signal abruptly emerge certain threshold magnetization value give rise prominently large anomalous hall angle magnetic field apply inter layer direction break mirror symmetry system show pronounce negative longitudinal magnetoresistance basis electronic structure calculation symmetry consideration anomalous magneto transport property consider manifestation distinct topological phase topological nodal line weyl semimetal respectively notably nodal line structure compose band spin character span wide energy range fermi level topological phase stabilize exchange coupling localized moment mobile carrier conduct phosphorus layer finding provide realistic solution external manipulation band topology enrich functional aspect topological material', 'recent advancement study intrinsic magnetic topological insulator magnetic weyl semimetal study topological insulator topological semimetal frontier condense matter physics material science class material characterize robust surface state create topology bulk band structure exhibit exotic transport property magnetism present topological material break time reversal symmetry exotic quantum phenomenon generate quantum anomalous hall effect axion insulator large intrinsic anomalous hall effect etc research update briefly summarize recent research progress magnetic topological material include intrinsic magnetic topological insulator magnetic weyl semimetal']"
46,1146,46_atom_trap_photon_cavity,"['atom', 'trap', 'photon', 'cavity', 'rydberg', 'optomechanical', 'atomic', 'optical', 'ion', 'laser']","['dimensional cooling atom beam source high contrast atom interferometry present compact stage atomic beam source produce continuous narrow collimated high flux beam rubidium atom sub doppler temperature dimension feature low emission near resonance fluorescence atomic trajectory atom beam source originate push dimensional magneto optical trap mot feed slightly axis dimensional move optical molasse stage continuously cool redirect atom beam capture velocity move optical molasse deliberately choose low m s reduce fluorescence cool light detune atomic linewidth resonance reduce absorption cross section cool induce fluorescence near resonance light mot push beam propagate output atomic trajectory degree bend atomic trajectory atomic beam emit stage source flux optimize temperature employ continuous raman ramsey interference measurement atom beam output study source decoherence presence continuous cooling demonstrate atom beam source effectively preserve high fringe contrast cool cold atom beam source appropriate use atom interferometer clock continuous operation eliminate dead time slow atom beam velocity m s improve sensitivity narrow velocity distribution improve fringe contrast low reabsorption scatter light mitigate decoherence cause continuous cool process', 'simultaneously exciting atom photon mediate raman interaction propose approach simultaneously excite atom cavity assist raman process combination cavity photon mediate interaction system consist level atom v type level atom couple cavity mode have derive effective hamiltonian find certain circumstance single photon simultaneously excite atom addition multiple photon classical field simultaneously excite atom example scheme realize proposal circuit qed setup artificial atom couple cavity dynamic quantum statistical property process investigate experimentally feasible parameter', 'real time detection rydberg state dynamic cold atom optical cavity work report real time detection internal state dynamic cold atom excited rydberg state photon excitation mesoscopic cloud atom overlap mode volume confocal optical cavity optically pump laser beam transverse cavity axis excitation rydberg state change collective atom cavity coupling detect monitor light transmit cavity weakly drive addition damp coherent excitation dynamic decay ground state datum superradiant enhancement black body radiation induce transition state neighboring rydberg state furthermore density dependent mitigation superradiant decay attribute long range dipole dipole interaction atom involve rydberg state result contribute solve recent controversy interplay bbr induce superradiance rydberg atom interaction']"
47,1143,47_crop_imagery_image_plant,"['crop', 'imagery', 'image', 'plant', 'sar', 'satellite', 'detection', 'land', 'remote', 'deep']","['transfer learn pattern ground base field imagery predict uav base imagery crop weed semantic segmentation precision crop farming weed crop segmentation increasingly integral precision farming leverage current computer vision deep learning technology research extensively carry base image capture camera platform unmanned aerial vehicle uavs ground base vehicle include agricultural robot popular platform data collection field contribute site specific weed management sswm maintain crop yield currently datum platform process separately share semantic object weed crop paper develop deep convolutional network enable predict field aerial image uavs weed segmentation mapping field image provide training phase network learning process visualize feature map shallow deep layer result mean intersection union iou value segmentation crop maize weed soil background develop model field dataset respectively performance aerial image uav model iou value segmentation crop maize weed soil background respectively estimate effect use plant protection agent quantify relationship herbicide spray save rate grid size spray resolution base predict weed map spray saving rate spraying resolution x study show develop deep convolutional neural network classify weed field aerial image deliver satisfactory result', 'deep learn base single image height reconstruction high resolution sar intensity datum originally develop field robotic autonomous driving image base navigation mind deep learning base single image depth estimation find great interest wide image analysis community remote sensing exception possibility estimate height map single aerial satellite imagery bear great potential context topographic reconstruction pioneer investigation demonstrate general feasibility single image height prediction optical remote sensing image motivate study direction paper present demonstration deep learning base single image height prediction important sensor modality remote sense synthetic aperture radar sar datum adaptation convolutional neural network cnn architecture sar intensity image present workflow generation training datum extensive experimental result different sar imaging mode test site particular emphasis transferability able confirm deep learning base single image height estimation possible transfer unseen datum acquire different imaging mode image parameter', 'weakly supervise semantic segmentation satellite image land cover mapping challenge opportunity fully automatic large scale land cover mapping belong core challenge address remote sense community usually basis task form supervised machine learning model spite recent growth availability satellite observation accurate training datum remain comparably scarce hand numerous global land cover product exist access free charge unfortunately map typically low resolution modern day satellite imagery come significant noise consider ground truth product previous prediction task paper seek case application weakly supervised learning strategy available data source achieve progress high resolution large scale land cover mapping challenge opportunity discuss base dataset baseline result show baseline indicate lot potential dedicated approach design deal remote sensing specific form weak supervision']"
48,1138,48_pose_human_body_motion,"['pose', 'human', 'body', 'motion', 'person', 'estimation', 'garment', 'hand', 'mesh', 'keypoint']","['forecast characteristic pose human action propose task forecast characteristic pose short sequence observation person predict future pose person likely action define characteristic pose instance observe person pick apple predict pose person eat apple prior work human motion prediction estimate future pose fix time interval easy define frame frame formulation confound temporal intentional aspect human action instead define semantically meaningful pose prediction task decouple predict pose time take inspiration goal direct behavior predict characteristic pose propose probabilistic approach model possible multi modality distribution likely characteristic pose sample future pose hypothesis predict distribution autoregressive fashion model dependency joint evaluate method construct dataset manually annotate characteristic pose experiment dataset suggest propose probabilistic approach outperform state art method average', 'holistic human scene mesh estimation single view image world limit human body pose human body pose convey information surround object single image person place indoor scene human adept resolve ambiguity human pose room layout knowledge physical law prior perception plausible object human pose computer vision model fully leverage fact work propose end end trainable model perceive scene single rgb image estimate camera pose room layout reconstruct human body object mesh impose set comprehensive sophisticated loss aspect estimation model outperform exist human body mesh method indoor scene reconstruction method good knowledge model output object human prediction mesh level perform joint optimization scene human pose', 'probabilistic human shape pose estimation multiple unconstrained image wild paper address problem human body shape pose estimation rgb image recent progress field focus single image video multi view image input contrast propose new task shape pose estimation group multiple image human subject constraint subject pose camera viewpoint background condition image group solution task predict distribution smpl body shape pose parameter condition input image group probabilistically combine predict body shape distribution image obtain final multi image shape prediction additional body shape information present multi image input group improve human shape estimation metric compare single image input dataset private dataset tape measure human addition predict distribution body allow quantify pose prediction uncertainty useful face challenge input image significant occlusion method demonstrate meaningful pose uncertainty dataset competitive state art term pose estimation metric']"
49,1122,49_spin_torque_magnetization_magnetic,"['spin', 'torque', 'magnetization', 'magnetic', 'magnon', 'ferromagnetic', 'film', 'sot', 'pt', 'antiferromagnetic']","['spin orbit torque magnonic field magnonic utilize propagate spin wave nano scale transmission processing information significantly advance advent spin orbit torque phenomenon allow overcome main drawback magnonic device low energy efficiency conversion electrical signal spin wave signal fast spatial decay spin wave thin film waveguiding structure glance excitation amplification spin wave spin orbit torque straightforward recent research indicate lack mode selectivity interaction spin current dynamic magnetic mode onset dynamic nonlinear phenomenon represent significant obstacle discuss possible route overcome limitation base suppression nonlinear spin wave interaction magnetic system perpendicular magnetic anisotropy approach enable efficient excitation coherent magnetization dynamic propagate spin wave extend spatial region expect enable practical implementation complete compensation spin wave propagation loss', 'interfacial spin orbit torque spin orbit torque offer promising mechanism electrically control magnetization dynamic nanoscale heterostructure spin orbit torque occur predominately interface physical mechanism underlie torque originate bulk layer interface classify spin orbit torque base region originate provide clue optimize effect bulk spin orbit torque contribution study interfacial contribution allow symmetry fully explore theoretically experimentally facilitate progress review interfacial spin orbit torque semiclassical viewpoint relate contribution recent experimental result model relationship different interface transport parameter charge spin flow perpendicular interface interfacial spin orbit coupling modify mix conductance magnetoelectronic circuit theory give rise spin memory loss plane electric field interfacial spin orbit coupling give rise torque describe spin orbit filtering spin swapping precession addition interfacial process generate spin current flow non magnetic layer plane electric field trilayer structure spin current generate interface ferromagnetic layer non magnetic spacer layer propagate non magnetic layer produce novel torque ferromagnetic layer', 'role chiral spin configuration field free spin orbit torque induce magnetization switch locally inject spin current deterministic magnetization switch spin orbit torque sot perpendicular magnetic anisotropy system additional plane direction magnetic field essential deterministic switching break magnetization symmetry realize chirality magnetic ordering system approach achieve asymmetry lateral direction field free magnetization switch systematic analysis influence chiral spin system deterministic switching scarce report achievement field free sot induce magnetization switch chiral spin configuration investigate experiment micromagnetic simulation design system ferromagnetic layer overlap heavy metal layer pt co mgo structure spin current exert local area ferromagnetic layer result type chiral spin configuration induced chiral spin configuration stabilize destabilize depend sign interfacial dzyaloshinskii moriya interaction system stabilized spin configuration play crucial role deterministic switching zero field expect finding widen perspective chirality base electrical sot device fabrication']"
50,1112,50_dialogue_dialog_intent_conversation,"['dialogue', 'dialog', 'intent', 'conversation', 'response', 'utterance', 'conversational', 'orient', 'chatbot', 'slot']","['goal orient document ground dialogue dataset introduce new dataset goal orient dialogue ground associate document inspire author compose document guide end user construct dialogue flow base content element correspond high level relation text section low level relation discourse unit section present dialogue flow crowd contributor create conversational utterance dataset include annotate conversation average turn ground document domain compare prior document ground dialogue dataset dataset cover variety dialogue scene information seek conversation evaluate versatility dataset introduce multiple dialogue modeling task present baseline approach', 'uniconv unified conversational neural architecture multi domain task orient dialogue build end end conversational agent multi domain task orient dialogue open challenge main reason track dialogue state multiple domain non trivial dialogue agent obtain complete state relevant domain share slot domain unique slot specifically domain second dialogue agent process type information domain include dialogue context dialogue state database generate natural response user unlike exist approach design train module separately propose uniconv novel unify neural architecture end end conversational system multi domain task orient dialogue design jointly train bi level state tracker track dialogue state learn signal slot domain level independently ii joint dialogue act response generator incorporate information input component model dialogue act target response simultaneously conduct comprehensive experiment dialogue state tracking context text end end setting benchmark achieve superior performance competitive baseline', 'dialogue state track multi level fusion predict dialogue state conversation recently propose approach dialogue state tracking dst leverage context dialogue state track current dialogue state slot value pair context contain complete dialogue information information usually indirect require reasoning obtain information lastly predict dialogue state direct prediction error dialogue information source incomplete erroneous paper propose dialogue state track multi level fusion predict dialogue state conversation network fpdsc model extract information dialogue turn modeling interaction turn utterance corresponding dialogue state dialogue slot representation dialogue turn aggregate hierarchical structure form passage information utilize current turn dst experimental result validate effectiveness fusion network joint accuracy multiwoz multiwoz dataset reach state art performance furthermore conduct delete value relate slot experiment multiwoz evaluate model']"
51,1111,51_plasma_ion_electron_tokamak,"['plasma', 'ion', 'electron', 'tokamak', 'discharge', 'instability', 'gyrokinetic', 'wave', 'magnetic', 'kinetic']","['hidden uncertainty particle balance calculation implication assessment plasma performance predictive simulation mixed plasma discharge like deuterium tritium plasma rely self consistent model particle transport model validate interpretive analysis exist experiment account uncertainty particle balance equation important modelling mixed plasma discharge simulation result directly affect plasma composition jet deuterium mixed hydrogen deuterium plasma discharge heat neutral beam analyse transp code influence prescribe quantity term enter particle balance equation quantitatively assess computed plasma parameter particular neutron rate plasma energy large uncertainty prescribed ion temperature plasma rotation impurity content result noticeable underestimate computed neutron rate significant difference time evolution measured computed neutron rate observe interpretive simulation diffusivity electron thermal ion assume increase thermal deuterium ion transport require reach agreement plasma composition measure plasma edge measured neutron rate thermal ion density compute particle balance equation affect ion outflux term', 'equilibrium potential profile magnetic field inhomogeneous electronegative plasma paper present plasma potential distribution magnetic field line argon oxygen plasma create mhz ccrf discharge consist pair ring electrode find radial plasma density electron temperature plasma potential show unusual trend magnetic field strength gas pressure increase analytical model formulate explain radial plasma potential profile short circuit effect conduct boundary neglect find certain approximation plasma potential distribution related local plasma density electron temperature bulk electronegativity similar boltzmann relation', 'constraint plasma power balance runaway avoidance post thermal quench plasma mitigate unmitigated plasma power balance collisional ohmic heating plasma radiative cooling plasma atomic mixture label atomic specie power balance set plasma temperature ion charge state distribution charge number electron temperature ion charge state distribution parallel electric field threshold electric field runaway avalanche growth set atomic mixture ion charge state distribution derive quantity electron density plasma power balance ohmic heating radiative cooling impose stringent constraint plasma regime avoid minimize runaway fusion grade tokamak plasma rapidly terminate']"
52,1101,52_magnetic_spin_antiferromagnetic_temperature,"['magnetic', 'spin', 'antiferromagnetic', 'temperature', 'compound', 'ferromagnetic', 'crystal', 'kitaev', 'magnetization', 'magnetism']","['collinear antiferromagnetic order triangle lattice antiferromagnet set forth structural magnetic property frustrated triangle lattice antiferromagnet examine x ray diffraction magnetization heat capacity neutron diffraction measurement polycrystalline sample structural distortion detect temperature dependant x ray diffraction k systematic lattice contraction magnetic susceptibility high temperature agree high temperature series expansion isotropic triangular lattice antiferromagnet average exchange coupling j b k dimensional chain model value exchange coupling consistently reproduce saturation field pulse field magnetization datum undergo magnetic long range order n neutron diffraction experiment elucidate collinear antiferromagnetic ordering propagation vector k intermediate value frustration ratio f reflect moderate frustration compound corroborate reduce order magnetic moment k compare classical value magnetic isotherm exhibit change slope envisage field induce spin flop transition magnetic field vs temperature phase diagram clearly unfold distinct phase regime reminiscent frustrated magnet plane xy type anisotropy', 'hide magnetic order triangular lattice magnet manganese tellurate consist trigonal spin lattice s ion magnetic property compound characterize experimental technique include magnetic susceptibility specific heat dielectric permittivity electron spin resonance esr nuclear magnetic resonance nmr neutron powder diffraction npd measurement density functional calculation dft magnetic susceptibility demonstrate unusual behavior isdescribe curie weiss law high temperature curie weiss temperature theta k exhibit obvious anomaly indicative long range magnetic ordering low magnetic field high magnetic field character change show maximum maximum reflect onset antiferromagnetic order confirm specific heat measurement exhibit clear lambda type anomaly tn k zero magnetic field nmr dielectric permittivity measurement magnetic structure determine neutron powder diffraction measurement k describe degree non collinear spin structure propagation vector k consistent finding spin exchange interaction evaluate density functional calculation dominate near neighbor antiferromagnetic exchange triangular spin lattice spin lattice strongly spin frustrated f exhibit dimensional magnetic character broad temperature range tn', 'single crystal study honeycomb xxz magnet magnetic field present study high quality single crystal magnetization heat capacity thermal expansion magnetostriction measurement sharp anomaly thermodynamic property reveal long range antiferromagnetic order single crystalline sample absent polycrystalline temperature dependent magnetic susceptibility plane plane magnetic field strongly anisotropic reveal pronounce easy plane anisotropy curie weiss analysis imply strong orbital magnetism know sister compound discuss potential kitaev spin liquid material apply plane magnetic field low temperature drive order phase critical field undergo field induce transition highly polarize paramagnetic phase similar case addition low temperature datum reveal field induce transition dominate thermally assist domain wall motion']"
53,1095,53_navi_stoke_compressible_euler,"['navi', 'stoke', 'compressible', 'euler', 'solution', 'equation', 'incompressible', 'regularity', 'initial', 'fluid']","['global solution initial boundary problem d compressible navi stoke poisson bound domain initial boundary value problem compressible navi stoke poisson consider bounded domain paper global existence smooth solution near give steady state compressible navi stoke poisson physical boundary condition establish exponential stability important feature steady state velocity background profile allow large variation', 'large friction limit compressible navi stoke equation navi boundary condition general dimensional domain paper study navi stoke equation compressible barotropic flow pose bounded set different boundary condition specifically prove local time smooth solution navi stoke equation navi boundary condition converge smooth solution navi stoke equation slip boundary condition navi friction coefficient tend infinity', 'global existence vanish dispersion limit strong classical solution dimensional compressible quantum navi stoke equation large initial datum concern global existence vanish dispersion limit strong classical solution cauchy problem dimensional barotropic compressible quantum navi stoke equation consist compressible navi stoke equation linearly density dependent viscosity nonlinear order differential operator know quantum bohm potential pressure consider constant focus case viscosity constant planck constant equal suitable assumption initial datum prove global existence large time behavior strong classical solution away vacuum compressible quantum navi stoke equation arbitrarily large initial datum result extend previous one construction global strong large amplitude solution compressible quantum navi stoke equation case vanish dispersion limit classical solution quantum navi stoke equation establish certain convergence rate proof base new effective velocity convert quantum navi stoke equation parabolic system elaborate estimate derive uniform time positive low upper bound specific volume']"
54,1044,54_photon_quantum_squeeze_entanglement,"['photon', 'quantum', 'squeeze', 'entanglement', 'entangle', 'entangled', 'state', 'interferometer', 'optical', 'mode']","['single photon scattering account discrepancy entangle photon measurement technique entangle photon pair predict linearize increase efficiency photon absorption allow continuous wave laser diode drive ultrafast time resolve spectroscopy nonlinear process despite range theoretical study experimental measurement inconsistency persist value entanglement enhance interaction cross section spectrometer construct temporally spectrally characterize entangled photon state potential photon excitation event molecule rhodamine g virtual state pathway entangle photon interaction find equal low classical single photon scatter event result account discrepancy wide variety entangled photon absorption cross section report different measurement technique report instrumentation unambiguously separate classical entangled effect importance grow field nonlinear multiphoton entangle spectroscopy', 'probe exciton dynamic spectral selectivity use quantum entangle photon quantum light increasingly recognize promising resource develop optical measurement technique particular attention pay enhance precision measurement classical technique nonclassical correlation quantum entangle photon recent advance quantum optic technology possible manipulate spectral temporal property entangled photon photon correlation facilitate extraction matter information relatively simple optical system compare conventional scheme respect application entangled photon time resolve spectroscopy open new avenue unambiguously extract information dynamical process complex molecular material system propose time resolve spectroscopy specific signal contribution selectively enhance harness nonclassical correlation entangled photon entanglement time characterize mutual delay entangled twin determine spectral distribution photon correlation entanglement time play dual role knob control accessible time region dynamical process degree spectral selectivity sense role entanglement time substantially equivalent temporal width classical laser pulse result demonstrate application quantum entangle photon time resolve spectroscopy lead monitor dynamical process complex molecular material system selectively extract desire signal contribution congested spectra anticipate elaborately engineer photon state broaden availability quantum light spectroscopy', 'photon phase sense single photon detection path entangle multi photon state allow optical phase sense shot noise limit provide efficient parity measurement implement realise experimentally technologically demanding require coincident single photon detection proportional number photon involve represent severe challenge achieve practical quantum advantage classical method exploit advanced quantum state engineering base superpose photon pair creation event realise new approach bypass issue particular optical phase shift probe photon quantum state information subsequently effectively transfer single photon state notably multiphoton detection infer phase shift measure average intensity single photon beam photodiode analogy standard classical measurement importantly approach maintain quantum advantage twice interference fringe observe phase shift correspond path entangle photon result demonstrate advantage quantum enhance phase sensing fully exploit standard intensity measurement pave way resource efficient practical quantum optical metrology']"
55,1041,55_action_video_temporal_recognition,"['action', 'video', 'temporal', 'recognition', 'skeleton', 'frame', 'supervise', 'human', 'spatio', 'hoi']","['memory group sampling base online action recognition kinetic skeleton feature online action recognition important task human center intelligent service difficult achieve variety uncertainty spatial temporal scale human action paper propose core idea handle online action recognition problem combine spatial temporal skeleton feature depict action include geometrical feature multi scale motion feature spatial temporal information action cover second propose memory group sampling method combine previous action frame current action frame base truth neighbouring frame largely redundant sampling mechanism ensure long term contextual information consider finally improved cnn network employ training testing feature sample frame comparison result state art method public dataset propose method fast efficient competitive performance', 'activity graph transformer temporal action localization introduce activity graph transformer end end learnable model temporal action localization receive video input directly predict set action instance appear video detect localize action instance untrimmed video require reasoning multiple action instance video dominant paradigm literature process video temporally propose action region directly produce frame level detection sequential processing video problematic action instance non sequential dependency non linear temporal ordering overlap action instance occurrence action instance course video work capture non linear temporal structure reason video non sequential entity form graph evaluate model challenging dataset charade epic result propose model outperform state art considerable margin', 'weakly supervise temporal action localization deep metric learning temporal action localization important step video understanding current action localization method depend untrimmed video temporal annotation action instance expensive time consume annotate action label temporal boundary video end propose weakly supervise temporal action localization method require video level action instance supervision training propose classification module generate action label segment video deep metric learn module learn similarity different action instance jointly optimize balanced binary cross entropy loss metric loss standard backpropagation algorithm extensive experiment demonstrate effectiveness component temporal localization evaluate algorithm challenging untrimmed video dataset approach improve current state art result map iou threshold achieve competitive performance']"
56,1029,56_qkd_protocol_key_quantum,"['qkd', 'protocol', 'key', 'quantum', 'secure', 'security', 'secret', 'party', 'cryptography', 'attack']","['secure quantum key distribution subset malicious device malicious manipulation quantum key distribution qkd hardware threat security typically end user qkd manufacturer validate integrity component qkd system practice possible approach establish security qkd use redundant number device follow idea introduce efficient distribute qkd post processing protocol prove security variety corruption model possibly malicious device find compare conservative model active collaborative corrupt device natural assumption lead significant enhancement secret key rate considerably simple qkd setup furthermore practical situation result finite size secret key rate similar standard scenario assume trust device', 'simple rigorous proof method security practical quantum key distribution single qubit regime mismatch basis measurement quantum key distribution qkd protocol aim allow party generate secret share key qkd protocol prove unconditionally secure theory practical security analysis experimental qkd implementation typically account possible loophole practical device fully characterize obtain tight realistic key rate present simple method compute secure key rate practical implementation discrete variable qkd apply measurement device independent qkd initially single qubit lossless regime rigorously prove unconditional security possible attack hope method standard tool analyse benchmarking standardize practical realization qkd', 'numerical method finite size security analysis quantum key distribution quantum key distribution qkd establish secure link remote communication party key problem qkd protocol security analysis give secure key regardless eavesdropper computational power analytically numerically compare analytical method tend require technique specific qkd protocol numerical one general directly apply qkd protocol additional technique current numerical method carry base assumption work asymptotic limit collective attack eavesdropper work remove assumption develop numerical finite size security analysis general attack general qkd protocol example apply method recent phase match qkd protocol simple protocol design result show finite size key rate surpass linear key rate bind realistic communication time']"
57,1008,57_code_reed_mds_solomon,"['code', 'reed', 'mds', 'solomon', 'construction', 'cyclic', 'dual', 'linear', 'length', 'decode']","['shorten code binary cyclic code zero linear code interactive know construct certain linear code recent year small number infinite family extended code linear code hold infinite family report literature paper study extended code augmented code class binary cyclic code zero dual code code hold furthermore obtain shorten code study cyclic code explicitly determine parameter shorten code optimal optimal', 'subfield code weight linear code parametrize function consequence subfield code linear code finite field recently receive attention code optimal application secrete sharing authentication code association scheme paper subfield cod different family linear code parametrize function f finite field consider study respectively parameter hamming weight distribution punctured code explicitly determine parameter dual code analyze resultant code dual code optimal well know parameter parameter weight enumerator family linear code settle family optimal weight linear code meet griesmer bind dual code family mds code byproduct paper family quaternary hermitian self dual code obtain m application family derive linear code rise infinite family t', 'construction cyclic code extend primitive cyclic code application linear code weight nice application include combinatorial design distribute storage system secret sharing scheme paper construct family linear code weight base special polynomial finite field family linear code extend primitive cyclic code affine invariant second family linear code reducible cyclic code parameter code dual determine application prove family linear code hold second application minimum locality code determined optimal locally recoverable code derive']"
58,1006,58_equation_blow_nonlinear_solution,"['equation', 'blow', 'nonlinear', 'solution', 'soliton', 'nls', 'posedness', 'wave', 'initial', 'breather']","['decay estimate blow solution class heat equation article study semi linear heat equation nonlinearity product polynomial logarithmic function invariance potential establish global existence exponential decay estimate solution norm have restriction exponent source term suitable condition initial datum finite time blow solution subcritical critical supercritical initial energy level discuss', 'soliton resolution critical co rotational wave map radial cubic wave equation paper prove soliton resolution conjecture time solution energy space co rotational wave map equation knowledge result initial datum energy space wave type equation prove correspond result radial solution remain bounded energy norm cubic energy critical nonlinear wave equation space dimension', 'global posedness cubic nonlinear equation initial lying sobolev space paper continue study nonlinear equation nls bounded initial datum vanish infinity local posedness prove real analytic datum prove global posedness nls initial datum lie p provide initial datum sufficiently smooth use complete integrability cubic nonlinear equation']"
59,1003,59_telescope_wavefront_instrument_sky,"['telescope', 'wavefront', 'instrument', 'sky', 'ao', 'spectrograph', 'optic', 'coronagraph', 'astronomy', 'calibration']","['increase raw contrast vlt sphere dark hole technique simulation validation internal source context discovery exoplanet orbit main sequence star exoplanet discover technique exoplanet detect direct imaging imaging circumstellar environment require high contrast imaging facility accurate control wavefront aberration ground base planet imager vlt sphere gemini gpi demonstrate great performance limit detection hamper suboptimal correction aberration unseen adaptive optic ao aim instead focus phase minimization pupil plane standard ao aim directly minimize stellar residual light sphere science camera coronagraph improve contrast close possible inner work angle method propose dark hole dh strategy optimize sphere numerical simulation predict global improvement strategy overall performance instrument different ao capability particularly context sphere upgrade test algorithm internal source ao closed loop result demonstrate dh strategy correct aberration phase amplitude approach ability strongly reduce diffraction pattern induce telescope pupil coronagraph unlike method operate pupil plane strategy enable reach contrast mas optical axis minute sphere internal source experiment establish ground implement algorithm sky near future', 'status predictive wavefront control keck ii adaptive optics bench sky coronagraphic result behavior adaptive optic ao system ground base high contrast imaging hci dictate achievable contrast instrument condition coherence time atmosphere short compare speed ao system servo lag error dominate error term ao system ao system measure wavefront error subsequently apply correction take total milli second atmospheric turbulence telescope change addition reduce strehl ratio servo lag error cause build speckle direction dominant wind vector coronagraphic image severely limit contrast small angular separation strategy mitigate problem predict evolution turbulence delay predictive wavefront control algorithm minimize delay mean square sense implement keck ii ao bench paper report late result algorithm discuss update algorithm explore tune filter parameter basis daytime laboratory test sky test reduction residual mean square wavefront error predictor compare leaky integrator implement keck finally present contrast improvement day time sky test l band vortex coronagraph keck instrument find contrast gain separation large separation', 'contrast performance m axis segment space telescope equip adaptive optic system decadal survey recommend infrared optical ultra violet ir o uv telescope m inscribe diameter equip coronagraph instrument directly image exoearth habitable zone host star telescope size need segment fold carry current launch vehicle segment primary mirror introduce potential additional mid spatial frequency optical wavefront instability science operation degrade coronagraph performance coronagraph instrument wavefront sensing control system stabilize wavefront picometer precision high temporal frequency work study realistic set aberration base finite element model slightly large m circumscribe m inscribe diameter segment telescope payload model adaptive optic ao system numerically compute post ao residual residual feed end end model vortex coronagraph instrument report long exposure contrast discuss overall benefit adaptive optic system flagship mission success']"
