query_type,query_value,rank,doc_id,specter_score,title,categories,abstract
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",11,2011.13369,0.9150067567825317,"Fragile, yet resilient: Adaptive decline in a collaboration network of
  firms",physics.soc-ph nlin.AO q-fin.RM,"  The dynamics of collaboration networks of firms follow a life-cycle of growth
and decline. That does not imply they also become less resilient. Instead,
declining collaboration networks may still have the ability to mitigate shocks
from firms leaving, and to recover from these losses by adapting to new
partners. To demonstrate this, we analyze 21.500 R\&D collaborations of 14.500
firms in six different industrial sectors over 25 years. We calculate
time-dependent probabilities of firms leaving the network and simulate drop-out
cascades, to determine the expected dynamics of decline. We then show that
deviations from these expectations result from the adaptivity of the network,
which mitigates the decline. These deviations can be used as a measure of
network resilience.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",12,2511.08602,0.9143015146255493,Dynamic Spatial Treatment Effects and Network Fragility: Theory and Evidence from the 2008 Financial Crisis,q-fin.RM econ.EM stat.AP stat.ME,"The 2008 financial crisis exposed fundamental vulnerabilities in interconnected banking systems, yet existing frameworks fail to integrate spatial propagation with network contagion mechanisms. This paper develops a unified spatial-network framework to analyze systemic risk dynamics, revealing three critical findings that challenge conventional wisdom. First, banking consolidation paradoxically increased systemic fragility: while bank numbers declined 47.3% from 2007 to 2023, network fragility measured by algebraic connectivity rose 315.8%, demonstrating that interconnectedness intensity dominates institutional count. Second, financial contagion propagates globally with negligible spatial decay (boundary d* = 47,474 km), contrasting sharply with localized technology diffusion (d* = 69 km)--a scale difference of 688 times. Third, traditional difference-in-differences methods overestimate crisis impacts by 73.2% when ignoring network structure, producing severely biased policy assessments. Using bilateral exposure data from 156 institutions across 28 countries (2007-2023) and employing spectral analysis of network Laplacian operators combined with spatial difference-in-differences identification, we document that crisis effects amplified over time rather than dissipating, increasing fragility 68.4% above pre-crisis levels with persistent effects through 2023. The consolidation paradox exhibits near-perfect correlation (R = 0.97) between coupling strength and systemic vulnerability, validating theoretical predictions from continuous spatial dynamics. Policy simulations demonstrate network-targeted capital requirements achieve 11.3x amplification effects versus uniform regulations. These findings establish that accurate systemic risk assessment and macroprudential policy design require explicit incorporation of both spatial propagation and network topology."
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",13,2001.01518,0.913817286491394,"Disentangling shock diffusion on complex networks: Identification
  through graph planarity",q-fin.ST,"  Large scale networks delineating collective dynamics often exhibit cascading
failures across nodes leading to a system-wide collapse. Prominent examples of
such phenomena would include collapse on financial and economic networks.
Intertwined nature of the dynamics of nodes in such network makes it difficult
to disentangle the source and destination of a shock that percolates through
the network, a property known as reflexivity. In this article, a novel
methodology is proposed which combines vector autoregression model with an
unique identification restrictions obtained from the topological structure of
the network to uniquely characterize cascades. In particular, we show that
planarity of the network allows us to statistically estimate a dynamical
process consistent with the observed network and thereby uniquely identify a
path for shock propagation from any chosen epicenter to all other nodes in the
network. We analyze the distress propagation mechanism in closed loops giving
rise to a detailed picture of the effect of feedback loops in transmitting
shocks. We show usefulness and applications of the algorithm in two networks
with dynamics at different time-scales: worldwide GDP growth network and stock
network. In both cases, we observe that the model predicts the impact of the
shocks emanating from the US would be concentrated within the cluster of
developed countries and the developing countries show very muted response,
which is consistent with empirical observations over the past decade.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",14,1402.4783,0.9135248064994812,"Mapping systemic risk: critical degree and failures distribution in
  financial networks",q-fin.GN physics.soc-ph,"  The 2008 financial crisis illustrated the need for a thorough, functional
understanding of systemic risk in strongly interconnected financial structures.
Dynamic processes on complex networks being intrinsically difficult, most
recent studies of this problem have relied on numerical simulations. Here we
report analytical results in a network model of interbank lending based on
directly relevant financial parameters, such as interest rates and leverage
ratios. Using a mean-field approach, we obtain a closed-form formula for the
""critical degree"", viz. the number of creditors per bank below which an
individual shock can propagate throughout the network. We relate the failures
distribution (probability that a single shock induces $F$ failures) to the
degree distribution (probability that a bank has $k$ creditors), showing in
particular that the former is fat-tailed whenever the latter is. Our criterion
for the onset of contagion turns out to be isomorphic to the condition for
cooperation to evolve on graphs and social networks, as recently formulated in
evolutionary game theory. This remarkable connection supports recent calls for
a methodological rapprochement between finance and ecology.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",15,1712.06797,0.9130824208259583,"A Bayesian Covariance Graphical And Latent Position Model For
  Multivariate Financial Time Series",stat.AP,"  Current understanding holds that financial contagion is driven mainly by the
system-wide interconnectedness of institutions. A distinction has been made
between systematic and idiosyncratic channels of contagion, with shocks
transmitted through the latter expected to be substantially more likely to lead
to systemic crisis than through the former. Idiosyncratic connectivity is
thought to be driven not simply by obviously shared characteristics among
institutions, but more by latent characteristics that lead to the holding of
related securities. We develop a graphical model for multivariate financial
time series with interest in uncovering the latent positions of nodes in a
network intended to capture idiosyncratic relationships. We propose a
hierarchical model consisting of a VAR, a covariance graphical model (CGM) and
a latent position model (LPM). The VAR enables us to extract useful information
on the idiosyncratic components, which are used by the CGM to model the network
and the LPM uncovers the spatial position of the nodes. We also develop a
Markov chain Monte Carlo algorithm that iterates between sampling parameters of
the CGM and the LPM, using samples from the latter to update prior information
for covariance graph selection. We show empirically that modeling the
idiosyncratic channel of contagion using our approach can relate latent
institutional features to systemic vulnerabilities prior to a crisis.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",16,2510.19630,0.9127475023269653,Network Contagion Dynamics in European Banking: A Navier-Stokes Framework for Systemic Risk Assessment,econ.EM econ.TH stat.AP stat.ME,"This paper develops a continuous functional framework for analyzing contagion dynamics in financial networks, extending the Navier-Stokes-based approach to network-structured spatial processes. We model financial distress propagation as a diffusion process on weighted networks, deriving a network diffusion equation from first principles that predicts contagion decay depends on the network's algebraic connectivity through the relation $\kappa = \sqrt{\lambda_2/D}$, where $\lambda_2$ is the second-smallest eigenvalue of the graph Laplacian and $D$ is the diffusion coefficient. Applying this framework to European banking data from the EBA stress tests (2018, 2021, 2023), we estimate interbank exposure networks using maximum entropy methods and track the evolution of systemic risk through the COVID-19 crisis. Our key finding is that network connectivity declined by 45\% from 2018 to 2023, implying a 26\% reduction in the contagion decay parameter. Difference-in-differences analysis reveals this structural change was driven by regulatory-induced deleveraging of systemically important banks, which experienced differential asset reductions of 17\% relative to smaller institutions. The networks exhibit lognormal rather than scale-free degree distributions, suggesting greater resilience than previously assumed in the literature. Extensive robustness checks across parametric and non-parametric estimation methods confirm declining systemic risk, with cross-method correlations exceeding 0.95. These findings demonstrate that post-COVID-19 regulatory reforms effectively reduced network interconnectedness and systemic vulnerability in the European banking system."
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",17,2210.14860,0.9126777052879333,"Dependence matters: Statistical models to identify the drivers of tie
  formation in economic networks",stat.ME stat.AP,"  Networks are ubiquitous in economic research on organizations, trade, and
many other areas. However, while economic theory extensively considers
networks, no general framework for their empirical modeling has yet emerged. We
thus introduce two different statistical models for this purpose -- the
Exponential Random Graph Model (ERGM) and the Additive and Multiplicative
Effects network model (AME). Both model classes can account for network
interdependencies between observations, but differ in how they do so. The ERGM
allows one to explicitly specify and test the influence of particular network
structures, making it a natural choice if one is substantively interested in
estimating endogenous network effects. In contrast, AME captures these effects
by introducing actor-specific latent variables affecting their propensity to
form ties. This makes the latter a good choice if the researcher is interested
in capturing the effect of exogenous covariates on tie formation without having
a specific theory on the endogenous dependence structures at play. After
introducing the two model classes, we showcase them through real-world
applications to networks stemming from international arms trade and foreign
exchange activity. We further provide full replication materials to facilitate
the adoption of these methods in empirical economic research.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",18,1506.00236,0.9117221236228943,"The gradual evolution of buyer--seller networks and their role in
  aggregate fluctuations",q-fin.GN physics.soc-ph,"  Buyer--seller relationships among firms can be regarded as a longitudinal
network in which the connectivity pattern evolves as each firm receives
productivity shocks. Based on a data set describing the evolution of
buyer--seller links among 55,608 firms over a decade and structural equation
modeling, we find some evidence that interfirm networks evolve reflecting a
firm's local decisions to mitigate adverse effects from neighbor firms through
interfirm linkage, while enjoying positive effects from them. As a result, link
renewal tends to have a positive impact on the growth rates of firms. We also
investigate the role of networks in aggregate fluctuations.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",19,1610.09542,0.9112997055053711,Managing Default Contagion in Inhomogeneous Financial Networks,q-fin.RM,"  The aim of this paper is to quantify and manage systemic risk caused by
default contagion in the interbank market. We model the market as a random
directed network, where the vertices represent financial institutions and the
weighted edges monetary exposures between them. Our model captures the strong
degree of heterogeneity observed in empirical data and the parameters can
easily be fitted to real data sets. One of our main results allows us to
determine the impact of local shocks, where initially some banks default, to
the entire system and the wider economy. Here the impact is measured by some
index of total systemic importance of all eventually defaulted institutions. As
a central application, we characterize resilient and non-resilient cases. In
particular, for the prominent case where the network has a degree sequence
without second moment, we show that a small number of initially defaulted banks
can trigger a substantial default cascade. Our results complement and extend
significantly earlier findings derived in the configuration model where the
existence of a second moment of the degree distribution is assumed. As a second
main contribution, paralleling regulatory discussions, we determine minimal
capital requirements for financial institutions sufficient to make the network
resilient to small shocks. An appealing feature of these capital requirements
is that they can be determined locally by each institution without knowing the
complete network structure as they basically only depend on the institution's
exposures to its counterparties.
"
text,"This paper develops a unified framework for analyzing technology adoption in financial networks that incorporates spatial spillovers, network externalities, and their interaction. The framework characterizes adoption dynamics through a master equation whose solution admits a Feynman-Kac representation as expected cumulative adoption pressure along stochastic paths through spatial-network space. From this representation, I derive the Adoption Amplification Factor -- a structural measure of technology leadership that captures the ratio of total system-wide adoption to initial adoption following a localized shock. A Levy jump-diffusion extension with state-dependent jump intensity captures critical mass dynamics: below threshold, adoption evolves through gradual diffusion; above threshold, cascade dynamics accelerate adoption through discrete jumps. Applying the framework to SWIFT gpi adoption among 17 Global Systemically Important Banks, I find strong support for the two-regime characterization. Network-central banks adopt significantly earlier (ho = -0.69, p = 0.002), and pre-threshold adopters have significantly higher amplification factors than post-threshold adopters (11.81 versus 7.83, p = 0.010). Founding members, representing 29 percent of banks, account for 39 percent of total system amplification -- sufficient to trigger cascade dynamics. Controlling for firm size and network position, CEO age delays adoption by 11-15 days per year.",20,2003.12112,0.9109449982643127,"Network Structure and Collective Intelligence in the Diffusion of
  Innovation",physics.soc-ph cs.SI econ.GN q-fin.EC,"  When multiple innovations compete for adoption, historical chance leading to
early advantage can generate lock-in effects that allow suboptimal innovations
to succeed at the expense of superior alternatives. Research on the diffusion
of innovafacetion has identified many possible sources of early advantage, but
these mechanisms can benefit both optimal and suboptimal innovations. This
paper moves beyond chance-as-explanation to identify structural principles that
systematically impact the likelihood that the optimal strategy will spread. A
formal model of innovation diffusion shows that the network structure of
organizational relationships can systematically impact the likelihood that
widely adopted innovations will be payoff optimal. Building on prior diffusion
research, this paper focuses on the role of central actors i.e. well-connected
people or firms. While contagion models of diffusion highlight the benefits of
central actors for spreading innovations further and faster, the present
analysis reveals a dark side to this influence: the mere presence of central
actors in a network increases rates of adoption but also increases the
likelihood of suboptimal outcomes. This effect, however, does not represent a
speed-optimality tradeoff, as dense networks are both fast and optimal. This
finding is consistent with related research showing that network centralization
undermines collective intelligence.
"
